"participant","date1","stimulusPresent.t","correctKey","keyRespCorrect","correctKeyPressNum","key_resp_9.rt","key_resp_9.keys","trialCorrect","repetitionNumber","anticipatoryResponse","PreTouchByDate","recallResponse","recallResponseTime","RecordAnswer.keys","questionsResponses","trials_questions.thisRepN","trials_questions.thisTrialN","trials_questions.thisN","trials_test.thisRepN","trials_test.thisTrialN","trials_test.thisN","trials_test.thisIndex","trials_recogtest.thisRepN","trials_recogtest.thisTrialN","trials_recogtest.thisN","trials_recogtest.thisIndex","AnswerFinished.keys","AnswerFinished.rt","RecordAnswer.keys.1"
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"violin and piano and singing","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",8.4339932037,"violin and piano and singing"
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['2']",5.4467132089,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['4']",3.14705606033,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",4.47052162893,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.74637117799,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.35968014757,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['4']",2.76351662094,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['4']",2.57760023697,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['4']",1.4737597841,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['2']",2.84712116804,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['1']",26.6559165768,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
3,"2019-04-21",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['2']",12.5875387026,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",1.51952019706,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['4']",7.48590872379,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['2']",9.20947888843,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['3']",5.141078096,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",3.88421789359,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['3']",4.438097051,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['4']",3.75160953775,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",3.28118347446,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['3']",4.5209130171,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['4']",3.44894955936,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['1']",23.8496927797,NA,"",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,NA
31,"2018-07-09",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",14.9667048341,NA,"",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,NA
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"na","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",4.02276018634,"na"
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",6.56528856186,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['2']",2.36053960165,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['4']",1.87465405138,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['4']",1.80827543931,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",3.60005530249,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",6.24548328621,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['4']",2.00861989008,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.69527163496,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",2.98114340007,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['1']",11.0285328999,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
75,"2018-10-27",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",24.7460535415,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,NA,NA,NA,0,"",NA,"","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,NA,NA,NA,0,"",NA,"","['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,NA,NA,NA,0,"",NA,"piano","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",2.32360930322,"piano"
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,0,1,NA,0,"['4']",5.16428752244,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,0,1,NA,0,"['4']",8.05389125971,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,1,1,NA,0,"['4']",7.28447454982,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,0,1,NA,0,"['1']",6.22957241861,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,0,1,NA,0,"['3']",7.06760694645,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,1,1,NA,0,"['3']",9.30948787276,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,1,1,NA,0,"['4']",5.12395030772,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,0,1,NA,0,"['4']",2.69520012522,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,0,1,NA,0,"['3']",5.37477564113,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,1,1,NA,0,"['1']",15.0514412099,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
81,"2019-01-13",NA,"['num_7']",NA,"num_7",NA,NA,1,1,NA,0,"['3']",6.24088810617,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",2.16877818717,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['3']",3.8132209997,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['2']",2.53248060206,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['4']",2.46580862941,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['4']",4.13212097144,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",1.48289703266,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['3']",2.06516633224,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['4']",0.916398803529,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",1.6655418808,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['3']",3.36559164489,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['2']",35.4976937445,NA,"",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,NA
87,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",10.5293819367,NA,"",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,NA
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,"","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,NA,NA,NA,0,"",NA,"violin","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",1.71945201253,"violin"
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['2']",4.98215795604,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",4.33158386397,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['4']",7.66506434254,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",6.63190579204,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['2']",3.53206788428,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['4']",2.1156446705,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",2.2839547553,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['1']",1.69955909762,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['3']",3.84848088267,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,0,1,NA,0,"['2']",14.2515674865,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
88,"2018-06-22",NA,"['num_4']",NA,"num_4",NA,NA,1,1,NA,0,"['3']",4.42948208021,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"","['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,"violin recorder","",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",26.9649563221,"violin recorder"
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",4.09160980857,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['2']",4.05274828605,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['4']",1.9763286251,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.56204817967,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.67813633718,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",3.16479911188,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",2.4104769598,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['2']",1.90880619126,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['1']",2.77777445014,"","",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",31.5999283693,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
89,"2018-06-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",10.5787439677,"","",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,""
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,NA,"['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",3.3796721064,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",9.1834602531,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['4']",3.68253758567,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",4.75536800441,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['4']",1.28803346711,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['4']",1.72334705506,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,1,1,NA,0,"['3']",3.86830635348,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.1424952964,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['1']",2.93028876332,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",3.39897304532,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['3']",15.0880488928,NA,"",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,NA
92,"2018-07-22",NA,"['num_0']",NA,"num_0",NA,NA,0,1,NA,0,"['2']",5.67304424456,NA,"",0,-1,-1,0,0,0,0,0,0,0,0,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,NA,NA,NA,0,"",NA,NA,"['3']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,NA,NA,NA,0,"",NA,NA,"['1']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,NA,NA,NA,0,"",NA,NA,"['2']",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,NA,NA,NA,0,"",NA,NA,"",0,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"return",0.937008846318,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,1,1,NA,0,"['3']",5.60760590457,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
103,"2018-12-22",NA,"['num_1']",NA,"num_1",NA,NA,0,1,NA,0,"['1']",6.8650310298,NA,"",0,-1,-1,0,0,0,0,NA,NA,NA,NA,"",NA,NA
