pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,['num_0'],1,0.0521119358018,1,['num_0'],0,[0.7740593547932804],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,['num_7'],2,0.0526280375198,1,['num_7'],0,[1.5561289563775063],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,['num_1'],2,0.0565911098383,1,['num_1'],0,[1.621571337338537],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,1,1,1,,,,,['num_4'],2,0.0462961480953,1,['num_4'],0,[1.5305905262939632],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,['num_0'],2,0.0597870033234,1,['num_0'],0,[0.7181328595615923],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,['num_0'],2,0.0548635222949,1,['num_0'],0,[1.239770371466875],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,1,1,1,,,,,['num_4'],2,0.0564717249945,1,['num_4'],0,[1.3541045896708965],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,['num_1'],2,0.0537664978765,1,['num_1'],0,[0.7910271291621029],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,['num_0'],2,0.0545349074528,1,['num_0'],0,[0.9900028840638697],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,2,2,2,,,,,['num_7'],3,0.0499301948585,1,['num_7'],0,[1.5589252607896924],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,2,2,2,,,,,['num_1'],3,0.0568495709449,1,['num_1'],0,[2.2040846720337868],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,2,2,2,,,,,['num_4'],3,0.0637303828262,1,['num_4'],0,[1.131072249263525],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,['num_0'],3,0.0503059891053,1,['num_0'],0,[0.5270676594227552],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,['num_0'],3,0.0481320433319,0,"['num_1', 'num_0']",0,"[1.5455139954574406, 2.6965718609280884]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,2,2,2,,,,,['num_4'],3,0.0565492636524,1,['num_4'],0,[2.2700406932272017],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,2,2,2,,,,,['num_1'],3,0.0597738749348,1,['num_1'],0,[1.2007181118242443],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,['num_0'],3,0.0529513196088,1,['num_0'],0,[0.8410607082769275],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,3,3,3,,,,,['num_7'],4,0.0496778874658,1,['num_7'],0,[3.8760214862413704],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,3,3,3,,,,,['num_1'],4,0.0542038306594,1,['num_1'],0,[5.706216976977885],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,3,3,3,,,,,['num_4'],4,0.0496101952158,1,['num_4'],0,[3.1778036784380674],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,['num_0'],4,0.0574694676325,1,['num_0'],0,[3.936650334391743],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,['num_0'],4,0.0319761661813,1,['num_0'],0,[0.09701157314702868],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,3,3,3,,,,,['num_4'],4,0.0484869144857,0,"['num_0', 'num_0', 'num_0', 'num_0', 'num_4']",0,"[0.00031548645347356796, 0.04609184060245752, 0.31323694763705134, 0.5960874715819955, 12.828957749065012]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,3,3,3,,,,,['num_1'],4,0.0630329479463,0,"['num_4', 'num_1']",0,"[0.0006564096547663212, 1.1641511823982]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,['num_0'],4,0.0441111251712,1,['num_0'],0,[0.9000456617213786],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,4,4,4,,,,,['num_7'],5,0.0540971639566,0,"['num_0', 'num_7']",0,"[0.0003097434528172016, 1.0888798907399178]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,4,4,4,,,,,['num_1'],5,0.0514050647616,1,['num_1'],0,[2.792839229106903],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,4,4,4,,,,,['num_4'],5,0.0669857636094,1,['num_4'],0,[0.9259803988970816],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,['num_0'],5,0.0659556109458,1,['num_0'],0,[0.8411087081767619],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,['num_0'],5,0.049851836171,1,['num_0'],0,[2.1278952271677554],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,4,4,4,,,,,['num_4'],5,0.0560893667862,1,['num_4'],0,[1.1380096762441099],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,4,4,4,,,,,['num_1'],5,0.0559785980731,1,['num_1'],0,[1.1533774523995817],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,['num_0'],5,0.0548089579679,1,['num_0'],0,[1.3061846485361457],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,5,5,5,,,,,['num_7'],6,0.0510965525173,1,['num_7'],0,[1.1910894056782126],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,5,5,5,,,,,['num_1'],6,0.0585870048963,1,['num_1'],0,[1.3194634015671909],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,5,5,5,,,,,['num_4'],6,0.0595695679076,1,['num_4'],0,[1.10186613118276],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,['num_0'],6,0.054938188754,1,['num_0'],0,[1.0232344325631857],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,['num_0'],6,0.0558887515217,1,['num_0'],0,[1.388528342358768],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,5,5,5,,,,,['num_4'],6,0.0537591134198,1,['num_4'],0,[1.324453754350543],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,5,5,5,,,,,['num_1'],6,0.0544356252067,1,['num_1'],0,[1.3061940846964717],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,['num_0'],6,0.0585180819035,1,['num_0'],0,[1.1365241399034858],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,6,6,6,,,,,['num_7'],7,0.0566698787734,1,['num_7'],0,[1.1857179254293442],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,6,6,6,,,,,['num_1'],7,0.0553139834665,1,['num_1'],0,[2.222103931941092],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,6,6,6,,,,,['num_4'],7,0.0546501888894,1,['num_4'],0,[1.0903818374499679],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,['num_0'],7,0.0527035249397,1,['num_0'],0,[1.175052092410624],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,['num_0'],7,0.0559507003054,0,"['num_1', 'num_0', 'num_0']",0,"[1.0375404665246606, 1.604495255742222]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,6,6,6,,,,,['num_4'],7,0.0489156320691,1,['num_4'],0,[1.4957204153761268],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,6,6,6,,,,,['num_1'],7,0.0506903994828,1,['num_1'],0,[0.9262499366886914],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,['num_0'],7,0.0570542886853,1,['num_0'],0,[1.9039791952818632],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,7,7,7,,,,,['num_7'],8,0.060164028313,1,['num_7'],0,[0.998970668297261],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,7,7,7,,,,,['num_1'],8,0.056272751186,1,['num_1'],0,[1.088371173478663],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,7,7,7,,,,,['num_4'],8,0.054991111625,1,['num_4'],0,[1.3060677256435156],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,['num_0'],8,0.0464106095023,1,['num_0'],0,[1.0646062796004117],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,['num_0'],8,0.0578444418497,1,['num_0'],0,[0.9198720986023545],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,7,7,7,,,,,['num_4'],8,0.0537956259213,1,['num_4'],0,[1.1909170979633927],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,7,7,7,,,,,['num_1'],8,0.0550460857339,1,['num_1'],0,[1.0727773462422192],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,['num_0'],8,0.0498259901069,1,['num_0'],0,[1.2790125794708729],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,8,8,8,,,,,['num_7'],9,0.0555228036828,1,['num_7'],0,[1.0706801181659102],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,8,8,8,,,,,['num_1'],9,0.0512823984027,1,['num_1'],0,[1.1930102240294218],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,8,8,8,,,,,['num_4'],9,0.0549205476418,0,"['num_0', 'num_4']",0,"[0.7060065157711506, 1.7059318493120372]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,8,8,8,,,,,['num_0'],9,0.0569496736862,1,['num_0'],0,[1.0373780052177608],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,8,8,8,,,,,['num_0'],9,0.0563900843263,1,['num_0'],0,[0.5882146609947085],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,8,8,8,,,,,['num_4'],9,0.0482050692663,0,"['num_7', 'num_4']",0,"[1.2136657880619168, 2.063293870538473]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,8,8,8,,,,,['num_1'],9,0.0567605453543,1,['num_1'],0,[1.0541004464030266],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,8,8,8,,,,,['num_0'],9,0.056498802267,1,['num_0'],0,[1.1711087129078805],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,9,9,9,,,,,['num_7'],10,0.055454290472,0,"['num_0', 'num_1', 'num_7']",0,"[0.5383447734639049, 1.9549227221868932, 4.271435153204948]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,9,9,9,,,,,['num_1'],10,0.0544668049552,1,['num_1'],0,[1.3233202174305916],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,9,9,9,,,,,['num_4'],10,0.0526764476672,1,['num_4'],0,[0.8419017330743372],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,9,9,9,,,,,['num_0'],10,0.0544869075529,1,['num_0'],0,[0.7388606290332973],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,9,9,9,,,,,['num_0'],10,0.055056752637,1,['num_0'],0,[0.8067350070923567],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,9,9,9,,,,,['num_4'],10,0.0531925498508,0,"['num_0', 'num_1', 'num_4']",0,"[0.7911801543086767, 1.6240238472819328, 2.3910567495040596]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,9,9,9,,,,,['num_1'],10,0.0517989103682,0,"['num_0', 'num_1']",0,"[1.092818757519126, 2.2589490148238838]",,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,9,9,9,,,,,['num_0'],10,0.0521845514886,1,['num_0'],0,[1.309307106770575],,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,0,0,0,3,['num_0'],,0.0591145935468,0,"['num_7', 'num_7', 'num_7', 'num_7', 'num_0']",0,"[0.0009538447484374046, 0.47514238953590393, 1.2238233145326376, 2.5578167494386435]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,0,1,1,2,['num_1'],,0.0506936814636,0,"['num_0', 'num_0', 'num_1']",0,"[0.0002383585087954998, 0.22399233980104327, 0.7583465538918972]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,0,2,2,0,['num_7'],,0.062037257012,0,"['num_4', 'num_7']",0,"[0.6301202503964305, 1.963986505754292]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,0,3,3,1,['num_4'],,0.0554600344039,1,['num_4'],0,[1.1697585606016219],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,1,0,4,3,['num_0'],,0.0486264019273,1,['num_0'],0,[1.0938460384495556],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,1,1,5,0,['num_7'],,0.0519388075918,1,['num_7'],0,[5.423410350456834],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,1,2,6,1,['num_4'],,0.0540569592267,0,"['num_4', 'num_1', 'num_0', 'num_4']",0,"[0.0006018453277647495, 0.338587480597198, 0.7051617987453938, 1.0882095326669514]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,1,3,7,2,['num_1'],,0.0518620898947,0,"['num_0', 'num_7', 'num_1']",0,"[0.000443486962467432, 0.19037022721022367, 0.5240645855665207]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,2,0,8,1,['num_4'],,0.0507330656983,0,"['num_4', 'num_1', 'num_1', 'num_4']",0,"[0.0004365122877061367, 0.239626782014966, 0.7564802998676896, 1.1574607295915484]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,2,1,9,2,['num_1'],,0.0562551100738,0,"['num_4', 'num_1']",0,"[0.0002428716979920864, 4.75350922672078]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,2,2,10,0,['num_7'],,0.0576524417847,0,"['num_1', 'num_1', 'num_1', 'num_7']",0,"[0.00023876922205090523, 3.284187958110124]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,2,3,11,3,['num_0'],,0.0506333736703,0,"['num_1', 'num_0', 'num_0']",0,"[2.709683228749782, 4.856930637266487]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,3,0,12,2,['num_1'],,0.0547289578244,1,['num_1'],0,[3.33860348071903],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,3,1,13,0,['num_7'],,0.055578598287,0,"['num_4', 'num_7']",0,"[0.06872524879872799, 3.5872206105850637]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,3,2,14,3,['num_0'],,0.0555412648246,1,['num_0'],0,[1.468611525837332],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,3,3,15,1,['num_4'],,0.0519884489477,0,"['num_0', 'num_0', 'num_4']",0,"[0.00023015355691313744, 1.2916484619490802]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,4,0,16,3,['num_0'],,0.0530801396817,0,"['num_1', 'num_0']",0,"[1.1054259212687612, 2.5719607318751514]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,4,1,17,1,['num_4'],,0.0490735806525,1,['num_4'],0,[1.3279552888125181],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,4,2,18,0,['num_7'],,0.0571392117999,0,"['num_4', 'num_7']",0,"[0.0004389737732708454, 1.7681250032037497]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,4,3,19,2,['num_1'],,0.0510957320221,0,"['num_1', 'num_0', 'num_1', 'num_0', 'num_1', 'num_0', 'num_1', 'num_0', 'num_0', 'num_0', 'num_0', 'num_1']",0,"[3.2744874572381377, 3.6582843181677163, 4.02387771429494, 4.388308855239302, 4.673395683988929, 5.139902597293258, 5.409127701539546, 7.474696031305939]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min2.png,'num_4',"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,,,,,0,9,9,9,5,0,20,1,['num_4'],,0.0561742894351,0,"['num_0', 'num_4']",0,"[0.5016326135955751, 1.5515886545181274]",0,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min3.png,'num_1',"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,,,,,0,9,9,9,5,1,21,2,['num_1'],,0.0502563486807,1,['num_1'],0,[1.3593107373453677],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min1.png,'num_7',"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,,,,,0,9,9,9,5,2,22,0,['num_7'],,0.0545533685945,1,['num_7'],0,[0.9716500863432884],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,images/min4.png,'num_0',"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,,,,,0,9,9,9,5,3,23,3,['num_0'],,0.0528754224069,1,['num_0'],0,[0.7388392961584032],1,2018_May_23_1629,59.9161543552,sequenceLearningTask,001,093,
