pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0563470538063,0.395197786585,[-0.17569546 -0.28125   ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0622046924291,0.372481488213,[ 0.25622255 -0.23177083],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.059910539524,0.439801255466,[ 0.68960469 -0.1796875 ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0571610021907,0.477685547616,[-0.73060029 -0.38802083],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0524106451649,0.482613955851,[ 0.15519766 -0.2265625 ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0582650017377,0.377027947886,[-0.1727672  -0.26302083],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0574001815794,0.311355359444,[ 0.72181552 -0.12239583],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0571577201399,0.31121053899,[ 0.71742313 -0.15364583],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0607138212454,0.273402144246,[-0.25768668 -0.0625    ],,,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0601279753328,0.874933384643,[ 0.25622255 -0.11979167],0.357670827622,1,,,,,,,,,,2018_Jun_22_1610,59.9622391799,sequenceLearningTask,001,087,
