pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,0,0,0,,,,,,,,,['num_7'],1,0.0289119643858,1,['num_7'],0,[0.5385905165458098],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0236615092726,1,['num_1'],0,[0.6371495748171583],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0235257146414,1,['num_4'],0,[0.7041919538751245],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0236508426024,1,['num_0'],0,[0.553847523406148],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0235454068752,0,"['num_1', 'num_0']",0,"[0.5206828463124111, 1.5538979849079624]",,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0231753560947,1,['num_4'],0,[0.7878866200335324],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0235240736511,1,['num_1'],0,[0.6705854310421273],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0237353554694,1,['num_0'],0,[0.4704273184761405],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,,,,,['num_7'],2,0.0231564843562,1,['num_7'],0,[0.38728075416292995],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0242518675514,1,['num_1'],0,[0.5030861500417814],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,1,1,1,,,,,,,,,['num_4'],2,0.0212984354002,1,['num_4'],0,[0.6231783099938184],,2018_May_06_1628,60.0263746578,sequenceLearningTask,001,099,
