pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,2,2,2,,,,,,,,,['num_1'],3,0.0600163363852,1,['num_1'],0,[0.43424520909320563],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,,,,,['num_0'],3,0.0534013701836,1,['num_0'],0,[0.44128027744591236],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,3,3,3,,,,,,,,,['num_7'],4,0.0539896771079,1,['num_7'],0,[0.4378476662095636],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,3,3,3,,,,,,,,,['num_1'],4,0.0499281437369,1,['num_1'],0,[0.5777773400768638],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,3,3,3,,,,,,,,,['num_4'],4,0.0506460914621,1,['num_4'],0,[0.41022390534635633],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,,,,,['num_0'],4,0.0508627066156,1,['num_0'],0,[0.41022800793871284],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,,,,,['num_0'],4,0.0573824935127,1,['num_0'],0,[0.5875603024614975],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,3,3,3,,,,,,,,,['num_4'],4,0.0551379834069,1,['num_4'],0,[0.587811789358966],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,3,3,3,,,,,,,,,['num_1'],4,0.0634563321946,1,['num_1'],0,[0.3808393260696903],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,,,,,['num_0'],4,0.0559063927503,1,['num_0'],0,[0.655242680804804],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,4,4,4,,,,,,,,,['num_7'],5,0.0576503905468,1,['num_7'],0,[0.5014598957495764],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,4,4,4,,,,,,,,,['num_1'],5,0.0501525535947,1,['num_1'],0,[0.4941942635923624],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,4,4,4,,,,,,,,,['num_4'],5,0.0514821930556,1,['num_4'],0,[0.4761737729422748],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,,,,,['num_0'],5,0.0600290542934,1,['num_0'],0,[0.5009745629504323],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,,,,,['num_0'],5,0.0637320240494,1,['num_0'],0,[0.4303481882670894],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,4,4,4,,,,,,,,,['num_4'],5,0.051973679685,0,"['num_7', 'num_4']",0,"[0.4585233331890777, 1.1088634558254853]",,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,4,4,4,,,,,,,,,['num_1'],5,0.0651227916824,0,"['num_4', 'num_1']",0,"[0.5613006425555795, 1.2952997391112149]",,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,,,,,['num_0'],5,0.0554169574752,1,['num_0'],0,[0.5883028656244278],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,5,5,5,,,,,,,,,['num_7'],6,0.0495076313382,1,['num_7'],0,[0.5601695670047775],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,5,5,5,,,,,,,,,['num_1'],6,0.0530165501405,1,['num_1'],0,[0.4251908613368869],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,5,5,5,,,,,,,,,['num_4'],6,0.0565291611711,1,['num_4'],0,[0.43745012825820595],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,,,,,['num_0'],6,0.0484668121208,1,['num_0'],0,[0.4130858505377546],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,,,,,['num_0'],6,0.0530452680541,1,['num_0'],0,[0.5750696511240676],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,5,5,5,,,,,,,,,['num_4'],6,0.0568934683688,1,['num_4'],0,[0.45560969575308263],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,5,5,5,,,,,,,,,['num_1'],6,0.0560778797371,1,['num_1'],0,[0.38932464900426567],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,,,,,['num_0'],6,0.0513463984244,1,['num_0'],0,[0.5430348188383505],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,6,6,6,,,,,,,,,['num_7'],7,0.0505673222942,1,['num_7'],0,[0.3252845227252692],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,6,6,6,,,,,,,,,['num_1'],7,0.058678491856,1,['num_1'],0,[0.3357284073717892],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,6,6,6,,,,,,,,,['num_4'],7,0.0626514101168,1,['num_4'],0,[0.34790357179008424],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,,,,,['num_0'],7,0.0542280358495,1,['num_0'],0,[0.45655287406407297],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,,,,,['num_0'],7,0.0646793050691,1,['num_0'],0,[0.5764148802263662],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,6,6,6,,,,,,,,,['num_4'],7,0.0519441411598,1,['num_4'],0,[0.37581533240154386],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,6,6,6,,,,,,,,,['num_1'],7,0.0523478330579,1,['num_1'],0,[0.32367221696767956],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,,,,,['num_0'],7,0.0566583918408,1,['num_0'],0,[0.6544492458924651],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,7,7,7,,,,,,,,,['num_7'],8,0.0490772728808,1,['num_7'],0,[0.3445144477300346],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,7,7,7,,,,,,,,,['num_1'],8,0.0564077254385,1,['num_1'],0,[0.35484510171227157],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,7,7,7,,,,,,,,,['num_4'],8,0.0555088546826,1,['num_4'],0,[0.35508879367262125],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,,,,,['num_0'],8,0.0612741810037,1,['num_0'],0,[0.43251680093817413],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,7,7,7,,,,,,,,,['num_0'],8,0.0585098767187,1,['num_0'],0,[0.38534844876267016],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
