randomPaw,allowableKey,correctKey,blank,pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,date,frameRate,expName,session,participant,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,9,3,39,1,1,['2'],0,[0.39696812629699707],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,10,0,40,3,1,['4'],0,[0.37806105613708496],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,10,1,41,2,1,['3'],0,[0.3474850654602051],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,10,2,42,1,1,['2'],0,[0.331679105758667],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,10,3,43,0,1,['1'],0,[0.2837648391723633],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,11,0,44,0,1,['1'],0,[0.40377092361450195],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,11,1,45,3,1,['4'],0,[0.33672308921813965],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,11,2,46,2,1,['3'],0,[0.3699188232421875],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,11,3,47,1,1,['2'],0,[0.3030521869659424],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,12,0,48,2,1,['3'],0,[0.37053394317626953],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,12,1,49,0,1,['1'],0,[0.3200950622558594],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,12,2,50,1,1,['2'],0,[0.4006540775299072],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,12,3,51,3,1,['4'],0,[0.32054996490478516],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,13,0,52,1,1,['2'],0,[0.40343785285949707],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,13,1,53,0,1,['1'],0,[0.3880889415740967],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,13,2,54,3,1,['4'],0,[0.4051539897918701],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,13,3,55,2,1,['3'],0,[0.42246484756469727],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,14,0,56,3,1,['4'],0,[0.4005401134490967],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,14,1,57,2,1,['3'],0,[0.5012938976287842],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,14,2,58,0,1,['1'],0,[0.30278515815734863],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,14,3,59,1,1,['2'],0,[0.3501570224761963],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,15,0,60,2,1,['3'],0,[0.283005952835083],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,15,1,61,1,1,['2'],0,[0.4372091293334961],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,15,2,62,0,1,['1'],0,[0.30937695503234863],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,15,3,63,3,1,['4'],0,[0.29256391525268555],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,16,0,64,2,1,['3'],0,[0.3439929485321045],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,16,1,65,0,1,['1'],0,[0.3762640953063965],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,16,2,66,1,0,"['3', '2']",0,"[0.17763495445251465, 0.5944039821624756]",,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,16,3,67,3,1,['4'],0,[0.34459686279296875],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,17,0,68,2,1,['3'],0,[0.27784109115600586],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,17,1,69,3,1,['4'],0,[0.36211419105529785],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,17,2,70,0,1,['1'],0,[0.41263818740844727],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,17,3,71,1,1,['2'],0,[0.443695068359375],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,18,0,72,3,1,['4'],0,[0.3962380886077881],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,18,1,73,1,1,['2'],0,[0.32951903343200684],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,18,2,74,0,1,['1'],0,[0.4467599391937256],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,18,3,75,2,1,['3'],0,[0.33043503761291504],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,19,0,76,1,1,['2'],0,[0.23064398765563965],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,19,1,77,3,1,['4'],0,[0.1626429557800293],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,19,2,78,2,1,['3'],0,[0.4036710262298584],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,19,3,79,0,1,['1'],0,[0.32842493057250977],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,20,0,80,2,1,['3'],0,[0.21451711654663086],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,20,1,81,0,0,"['2', '1']",0,"[0.25336694717407227, 0.5027999877929688]",,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,20,2,82,1,0,"['4', '2']",0,"[0.22012591361999512, 0.4537968635559082]",,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,20,3,83,3,1,['4'],0,[0.2700810432434082],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,21,0,84,0,1,['1'],0,[0.3674299716949463],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,21,1,85,2,1,['3'],0,[0.2867240905761719],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,21,2,86,3,1,['4'],0,[0.40157389640808105],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,21,3,87,1,1,['2'],0,[0.3705868721008301],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,22,0,88,1,1,['2'],0,[0.45290684700012207],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,22,1,89,2,1,['3'],0,[0.3708369731903076],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,22,2,90,3,1,['4'],0,[0.38793087005615234],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,22,3,91,0,1,['1'],0,[0.3206901550292969],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,23,0,92,0,0,"['3', '1']",0,"[0.20440196990966797, 0.47133898735046387]",,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,23,1,93,3,1,['4'],0,[0.38869619369506836],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,23,2,94,1,1,['2'],0,[0.2726149559020996],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,23,3,95,2,1,['3'],0,[0.2856130599975586],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,,,,,,,,,,,,,,,,,24,0,96,2,1,['3'],0,[0.386584997177124],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,,,,,,,,,,,,,,,,,24,1,97,3,1,['4'],0,[0.3530278205871582],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,,,,,,,,,,,,,,,,,24,2,98,0,1,['1'],0,[0.30243396759033203],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,,,,,,,,,,,,,,,,,24,3,99,1,1,['2'],0,[0.4034748077392578],,,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.07054805756,2018_Feb_21_1616,59.7924664672,sequenceLearningTask,001,002_pilot,
