pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(-0.75, -0.04)",images/min1.png,1,0.0907971281558,0.785062153824,[ 0.7921875  -0.17777778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,0.070086974185,0.439732512925,[-0.7046875  -0.08333333],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,0.0825493335724,0.560167384334,[ 0.3546875  -0.17777778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0723327179439,0.472443897277,[-0.2109375  -0.07777778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0609571281821,0.479910153896,[ 0.725       0.05833333],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,0.048795487266,0.562724922784,[ 0.7328125  -0.01111111],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,0.0571249229833,0.420075487345,[-0.2640625  -0.07222222],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0624053333886,0.434178461321,[ 0.2828125  -0.10277778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.75, -0.04)",images/min1.png,2,0.0565210254863,0.649885128252,[ 0.621875   -0.16111111],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.0615602051839,0.512626461685,[-0.771875   -0.17777778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0607187692076,0.51355117932,[ 0.2609375  -0.09722222],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0587602048181,0.68457723083,[-0.2609375  -0.13888889],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.057836717926,0.534326974303,[ 0.65625     0.05277778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0576742561534,0.583172512706,[ 0.725      -0.05277778],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.0564069743268,0.432306871749,[-0.2359375  -0.04444444],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0544877946377,0.539371897466,[ 0.29375    -0.06944444],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.75, -0.04)",images/min1.png,3,0.05206358945,0.672528820578,[ 0.709375   -0.02222222],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0569903589785,0.467279179487,[-0.6859375  -0.18055556],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0564652308822,0.55152205145,[ 0.2953125  -0.11388889],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0606662561186,0.446312204935,[-0.2375     -0.04166667],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0505021540448,0.491209025495,[ 0.7609375  -0.03055556],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0622691279277,0.612392205279,[ 0.7015625  -0.16944444],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0539228715934,0.472828307655,[-0.175      -0.11388889],,,2018_Jun_20_1251,59.7239101273,sequenceLearningTask,001,086,
