pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_7'],1,0.0293825279368,1,['num_7'],0,[1.4756186966696987],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_1'],1,0.0298440658371,0,"['num_4', 'num_1']",0,"[0.4646353255666327, 1.831027490014094]",2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_4'],1,0.0325636522321,1,['num_4'],0,[2.0440955354715697],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_0'],1,0.0344446755626,1,['num_0'],0,[1.243305546711781],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_0'],1,0.0234961762035,1,['num_0'],0,[1.8707029283687007],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_4'],1,0.0235847914882,0,"['num_7', 'num_4']",0,"[1.5373306207329733, 2.3373887129710056]",2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_1'],1,0.0236032529938,1,['num_1'],0,[1.504019892483484],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_0'],1,0.0235683812498,1,['num_0'],0,[1.037281595141394],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_7'],2,0.0235913555807,1,['num_7'],0,[1.136811729054898],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_1'],2,0.0234432532015,1,['num_1'],0,[1.953943031054223],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_4'],2,0.0229714589077,1,['num_4'],0,[0.9212591738323681],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_0'],2,0.0230235614144,1,['num_0'],0,[0.9570433349290397],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_0'],2,0.0617098727671,1,['num_0'],0,[1.6149760636180872],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_4'],2,0.0550091630721,1,['num_4'],0,[1.7069287709600758],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_1'],2,0.0593484397832,1,['num_1'],0,[1.0842284091631882],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_0'],2,0.0519252694357,1,['num_0'],0,[0.79009748910903],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_7'],3,0.055656957149,1,['num_7'],0,[1.3213604249904165],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_1'],3,0.0559244439937,1,['num_1'],0,[1.2052214910072507],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_4'],3,0.052163217857,1,['num_4'],0,[1.159113240064471],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_0'],3,0.0506091684802,1,['num_0'],0,[1.2434474952315213],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_0'],3,0.060367105194,1,['num_0'],0,[2.8660227289947215],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_4'],3,0.0545189072582,1,['num_4'],0,[3.5406856935151154],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_1'],3,0.0580745951884,1,['num_1'],0,[2.8851985002693255],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_0'],3,0.0610842325113,1,['num_0'],0,[2.166224615939427],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_7'],4,0.0462690712593,1,['num_7'],0,[1.4135207218205323],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_1'],4,0.0552175730554,1,['num_1'],0,[1.872423131382675],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_4'],4,0.0523260894406,1,['num_4'],0,[1.4089549838536186],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_0'],4,0.0616655651247,1,['num_0'],0,[2.362854117513052],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_0'],4,0.0633447425498,1,['num_0'],0,[2.564407920726808],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_4'],4,0.0519113207265,1,['num_4'],0,[1.959546716461773],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_1'],4,0.055270906334,1,['num_1'],0,[1.2396390896756202],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_0'],4,0.0540516257752,1,['num_0'],0,[0.8408637856045971],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_7'],5,0.0487494784611,1,['num_7'],0,[1.6452213597367518],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_1'],5,0.0561907000811,1,['num_1'],0,[1.5195780271897092],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_4'],5,0.0201665392815,1,['num_4'],0,[1.9414314567111433],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_0'],5,0.0247560721036,1,['num_0'],0,[0.9030245296016801],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_0'],5,0.020236282784,1,['num_0'],0,[1.3408664522576146],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_4'],5,0.020368795449,1,['num_4'],0,[1.8901207506278297],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_1'],5,0.0498588104383,1,['num_1'],0,[1.2447340577637078],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_0'],5,0.0535146008042,1,['num_0'],0,[1.074433139161556],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_7'],6,0.0469049679086,1,['num_7'],0,[1.2463849275227403],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_1'],6,0.0589796197164,1,['num_1'],0,[1.5027554837870412],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_4'],6,0.049577785132,1,['num_4'],0,[1.7120967645896599],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_0'],6,0.0548122402397,1,['num_0'],0,[1.1235555402381578],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_0'],6,0.0522186023882,1,['num_0'],0,[1.7261225934926188],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_4'],6,0.0522936792258,1,['num_4'],0,[2.8584662254725117],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_1'],6,0.0524220893276,1,['num_1'],0,[2.84256511683634],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_0'],6,0.0558940850606,1,['num_0'],0,[2.738972628954798],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_7'],7,0.0462387123262,1,['num_7'],0,[1.3475236748490715],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_1'],7,0.0521451665991,1,['num_1'],0,[2.259342450037366],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_4'],7,0.0531199346151,1,['num_4'],0,[2.5065831713873195],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_0'],7,0.0557525467593,1,['num_0'],0,[1.0552651627513114],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_0'],7,0.0533578830364,1,['num_0'],0,[1.2915897949569626],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_4'],7,0.0364413910429,1,['num_4'],0,[1.675917116823257],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_1'],7,0.0491634266655,1,['num_1'],0,[1.4790447437408147],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_0'],7,0.0499363488052,1,['num_0'],0,[0.6786182417126838],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_7'],8,0.0541816768964,1,['num_7'],0,[1.0550895732158097],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_1'],8,0.0441386123421,1,['num_1'],0,[0.8518258233962115],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_4'],8,0.0549878297606,1,['num_4'],0,[1.5399201559921494],2018_Apr_29_1859,60.2391026037,sequenceLearningTask,001,084,
