pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0640873846132,0.645998358959,[ 0.26875 -0.025  ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0585653332528,0.568774564192,[-0.2109375   0.04444444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0671737436205,0.705576204928,[ 0.8515625  -0.08611111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.05143753835,0.677552410169,[ 0.7296875   0.08055556],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.052983794827,0.526076718001,[-0.25        0.01388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0624414358754,0.548029948724,[ 0.29375  0.     ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.75, -0.04)",images/min1.png,3,0.0521583589725,0.655487179523,[ 0.796875   -0.18055556],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0579593845177,0.687252512667,[-0.6203125   0.01111111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0576603077352,0.567958153784,[ 0.3453125 -0.05     ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.056683487026,0.548646153649,[-0.0921875   0.02222222],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0576681024395,0.567905230913,[ 0.8328125  -0.10833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0600127177313,0.700530461501,[ 0.8515625  -0.24444444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0636160001159,0.54485907685,[-0.2171875  -0.05277778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0533899487928,1.27053046133,[ 0.3828125  -0.11666667],0.735474461457,1,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(-0.75, -0.04)",images/min1.png,4,0.0563971281517,0.599840000039,[ 0.7796875   0.00833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0500627690926,0.67694030772,[-0.584375   -0.00833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0583909743,0.833691897336,[ 0.4        -0.05555556],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0584656409919,0.516823794926,[-0.2046875  -0.04166667],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0622342564166,0.562144410331,[ 0.8078125  -0.09722222],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0599298460875,0.699312410317,[ 0.846875   -0.26388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0590235898271,0.603270974243,[-0.21875     0.03611111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0607470769901,0.458822563989,[ 0.346875   -0.06944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.0598309743218,0.665420718025,[ 0.8328125  -0.21388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0608553846832,0.549018256366,[-0.6625      0.16944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0626900512725,0.491831794847,[ 0.234375    0.10555556],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.061080615269,0.479291487252,[-0.228125  0.075   ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0540512821171,0.49922912824,[ 0.75625    -0.16388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0579200000502,1.00402543601,[ 0.7578125  -0.00277778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0555807179771,0.687326769345,[-0.1765625  -0.01944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0631138461176,0.647050256608,[ 0.3203125 -0.175    ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,0.0575807180721,1.01938994881,[ 0.7953125 -0.025    ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0543027692474,0.756843897514,[-0.7         0.07777778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0585833846126,0.783018666785,[ 0.371875   -0.15833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0518670768943,0.451451076893,[-0.190625    0.00555556],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0578572307713,0.579407589743,[ 0.865625   -0.23333333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0583318974823,0.800556307891,[ 0.8203125   0.05833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0556906666607,0.605993435951,[-0.1671875   0.11944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0605394872837,0.56045784615,[ 0.296875    0.24444444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.0549924101215,0.801421538461,[ 0.8140625   0.10555556],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0551122049801,0.690712615382,[-0.7765625  -0.11388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0639721024781,0.5886945643,[ 0.3046875   0.05277778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0566285129171,0.604446358979,[-0.146875   -0.03333333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0552385640331,0.50492389733,[ 0.7921875  -0.10833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0534687179606,0.967635692097,[ 0.7859375  -0.04166667],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0546789744403,0.823707897449,[-0.1828125 -0.075    ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0582596922759,0.414906256367,[ 0.4359375 -0.075    ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(-0.75, -0.04)",images/min1.png,8,0.0514900512062,0.119787897449,[ 0.9265625  -0.07222222],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0611306666397,0.798271179432,[-0.7125     -0.11944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0587241025642,0.183003897313,[ 0.2546875  -0.04166667],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0527679999359,0.287957333261,[-0.2140625   0.04722222],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0540225640871,0.139043282019,[ 0.734375   -0.10277778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0618588717189,0.766260923119,[ 0.8359375  -0.03611111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0543298462871,0.236262153834,[-0.2203125   0.06944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0634170256089,0.281005128287,[ 0.215625    0.15833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0557932306547,0.200013128109,[ 0.8         0.02777778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0614925129339,0.466541948728,[-0.6609375   0.09722222],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0564795897808,0.601980307838,[ 0.328125   -0.15833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0522646151949,0.241776820505,[-0.1015625  -0.09166667],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0709727180656,0.135570871877,[ 0.8296875  -0.03888889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.057675487129,0.998473025626,[ 0.8265625  -0.06111111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.060002871789,0.765482256422,[-0.2359375  -0.21388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0588857436087,0.0978576408233,[ 0.2109375   0.11944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,0.0617280001752,0.0870802050922,[ 0.8328125   0.01388889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.056875487091,0.500189538347,[-0.690625    0.05833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0528779488523,0.118662974564,[ 0.2703125  -0.08888889],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0576713846531,0.166146461619,[-0.1875  0.075 ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0626797948498,0.191364102531,[ 0.74375    -0.10833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.05759179499,0.551745230565,[ 0.765625    0.00277778],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0576902562752,0.06822892325,[-0.2484375  0.025    ],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0584890258033,0.985111384653,[ 0.278125    0.03333333],0.259433846222,1,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,"(-0.75, 0.04)",images/min1.png,1,0.0418473845348,0.976976820501,[ 0.7640625   0.11666667],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,"(0.75, 0.04)",images/min4.png,1,0.0624201025348,0.69724676921,[-0.6046875  -0.08611111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,"(0.75, 0.04)",images/min4.png,1,0.0611429743003,0.680238358909,[ 0.8421875   0.11944444],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,"(0.25, 0.04)",images/min3.png,1,0.0591216408648,0.683896205155,[ 0.834375    0.06111111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,2,,,,,"(-0.25, 0.04)",images/min2.png,2,0.0544742564671,0.486167384777,[ 0.2828125   0.06111111],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,2,,,,,"(0.25, 0.04)",images/min3.png,2,0.0579265640117,0.650310974335,[-0.225       0.19166667],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,2,,,,,"(0.25, 0.04)",images/min3.png,2,0.0630157948472,0.563883076888,[ 0.2953125   0.05833333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,1,1,2,,,,,"(0.75, 0.04)",images/min4.png,2,0.0646342565306,0.614375795005,[ 0.2515625  -0.13333333],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,2,2,3,,,,,"(0.25, 0.04)",images/min3.png,3,0.0860320001375,0.685860512778,[ 0.78125     0.09722222],,,,2018_Jun_17_1149,60.1028220881,sequenceLearningTask,001,136,
