pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0572204893688,0.650089169154,[ 0.73125    -0.33611111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0678416131996,0.705829864251,[ 0.734375   -0.34166667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0614588465542,0.668710700003,[-0.26875    -0.33333333],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0575445917202,0.517323274864,[ 0.2703125  -0.32222222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,1,0.0353895239532,0.722337344661,[ 0.7203125  -0.39166667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,0.0571778226877,0.5681080746,[-0.6828125  -0.19166667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,0.0491802875185,0.642389890389,[ 0.2703125  -0.35277778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0530814141966,0.639173481381,[-0.21875    -0.33888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0579072583932,0.68616751337,[ 0.7328125  -0.16944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,0.0519363889471,0.59241944924,[ 0.796875   -0.26666667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,0.054540285375,0.721804421744,[-0.3046875 -0.225    ],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,0.0522596709197,0.639198917313,[ 0.265625   -0.31388889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,2,0.058964078431,0.749310051557,[ 0.853125   -0.29444444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.050093107624,0.57487073855,[-0.7828125  -0.20277778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0546924903756,0.570248381351,[ 0.2328125  -0.30555556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0563552589156,0.66793285415,[-0.228125   -0.28055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.047484288225,0.677517260541,[ 0.7890625  -0.25555556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0573825405445,0.720220422489,[ 0.7359375  -0.27222222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.0654280757299,0.627566511743,[-0.2578125  -0.18888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0609140263405,0.666224957444,[ 0.2671875  -0.28055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,3,0.0546014135471,1.03684347204,[ 0.765625   -0.35833333],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0534658241086,0.606252058875,[-0.6484375  -0.30833333],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0634703328833,0.594918320072,[ 0.3296875 -0.325    ],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0630055125803,0.562411666615,[-0.1921875  -0.34722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0593017193023,0.598362421151,[ 0.7296875  -0.33888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0523232605774,0.706928120344,[ 0.709375   -0.41944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0593739243923,0.748944103019,[-0.2609375  -0.39722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0512073636055,1.45961827296,[ 0.228125   -0.34722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,4,0.0498826463008,0.756097330945,[ 0.725      -0.17777778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0564073614078,0.685544744483,[-0.7515625  -0.13055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0528188501485,0.707399094477,[ 0.240625   -0.16944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0630752561847,0.831066325773,[-0.2484375  -0.17222222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0575708482647,0.605024572345,[ 0.7609375  -0.16111111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.055925310473,0.66742126469,[ 0.7359375  -0.23055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0554379259702,0.687364640995,[-0.2703125  -0.08888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0586547452258,0.649787630769,[ 0.1921875  -0.23055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.0503847998334,0.739654260571,[ 0.759375   -0.26944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0529936193489,0.539442240261,[-0.7609375  -0.15277778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0635950508295,0.66617203434,[ 0.2421875  -0.25833333],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0557792591862,0.652149065747,[-0.19375    -0.26111111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0540635675425,0.654547013575,[ 0.7359375  -0.20277778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0509870559908,0.643670300138,[ 0.725      -0.31111111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0578826429555,0.650859220186,[-0.2515625  -0.19444444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0572894123616,0.599873394938,[ 0.178125   -0.26944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,0.0535962857539,0.720451396774,[ 0.7328125  -0.28055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.057391976472,0.600972471409,[-0.7078125  -0.16944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0618961796863,0.665168137406,[ 0.2984375  -0.26666667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0570764894364,0.532454755856,[-0.259375   -0.16944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0605517700315,0.680917874561,[ 0.7359375  -0.26388889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0537874650909,0.650515425368,[ 0.7078125  -0.24722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0596122832503,0.601504573715,[-0.2109375  -0.19166667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.056212489726,0.601771650603,[ 0.246875   -0.31666667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.062247769325,0.780020603095,[ 0.7109375  -0.25277778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.061355462065,0.545076699462,[-0.8078125  -0.23888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0529476705706,0.705637864303,[ 0.1953125  -0.26666667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0562949513551,0.653530398617,[-0.29375    -0.14722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0465107500786,0.664448958123,[ 0.753125   -0.13611111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0635946405819,0.644820248359,[ 0.684375   -0.30833333],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0539080804447,0.573227662244,[-0.259375   -0.12777778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0541411059676,0.472239806317,[ 0.25       -0.16388889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,8,0.0609173084376,0.629303946975,[ 0.7640625  -0.20833333],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0594206936657,0.594291038229,[-0.6890625  -0.13888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0654941268731,0.6116596465,[ 0.2453125 -0.175    ],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.061110128765,0.548582749325,[-0.259375   -0.16944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0568085920531,0.532857217244,[ 0.740625   -0.11944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0562924897531,0.718441551435,[ 0.696875   -0.19166667],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.054603464785,0.591790116159,[-0.20625    -0.18055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0551429516636,0.552007978666,[ 0.253125   -0.21388889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0565616177628,0.735298570129,[ 0.7140625 -0.2      ],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0523708502296,0.524071990163,[-0.7765625  -0.11388889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0630128972698,0.814006640459,[ 0.2265625  -0.19444444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0523109529167,1.0420849059,[-0.2703125  -0.14722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.05420387513,0.609616570408,[ 0.7625     -0.14722222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0572988482891,0.736310262,[ 0.7171875  -0.18611111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0559134129435,0.62016343791,[-0.2984375 -0.175    ],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0587499246467,0.501757742837,[ 0.2390625  -0.11944444],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,0.0529251064872,0.739984927117,[ 0.7140625  -0.21388889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0556816181634,0.519668299588,[-0.7703125  -0.17222222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.06431012752,0.694971612305,[ 0.2734375  -0.28611111],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0631831535138,0.830070223543,[-0.2234375  -0.13888889],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0619265387068,0.594483858673,[ 0.684375   -0.23055556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0607564878883,0.633532047737,[ 0.7546875  -0.15277778],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0580081813969,0.617920567049,[-0.259375   -0.12222222],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0513599789701,0.557137822732,[ 0.25       -0.15555556],,,,,,,,,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,1,,,,,,,,,,,,,"(0.75, 0.04)",images/min4.png,1,0.0354477802757,0.592974115629,[ 0.7640625  -0.23611111],,,,,,,['num_4'],,,,2018_Jul_09_1222,59.695851283,sequenceLearningTask,001,031,
