pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,8,8,8,['num_1'],9,0.0518691709731,1,['num_1'],0,[1.708638529991731],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,8,8,8,['num_0'],9,0.0585058943834,1,['num_0'],0,[1.6530032025184482],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_7'],10,0.0604209727608,1,['num_7'],0,[1.1150983509141952],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_1'],10,0.0567278414965,1,['num_1'],0,[1.6717548076994717],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_4'],10,0.0563848668244,1,['num_4'],0,[1.438715026481077],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_0'],10,0.0586338944267,1,['num_0'],0,[1.118833328364417],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_0'],10,0.0660029260907,1,['num_0'],0,[1.024648635648191],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_4'],10,0.0522597350646,1,['num_4'],0,[1.55965297203511],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_1'],10,0.0514006575104,1,['num_1'],0,[1.0078703653998673],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,9,9,9,['num_0'],10,0.0485489629209,1,['num_0'],0,[0.7130155593622476],2018_Mar_18_1243,60.0258080516,sequenceLearningTask,001,073,
