pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0502407999015,0.521309734847,[ 0.296875   -0.03333333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0556967976627,0.485330672685,[-0.3140625  -0.06388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0531876704867,0.754383280253,[ 0.8390625  -0.18333333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,0.0660159729164,0.470590576168,[ 0.784375   -0.23611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,0.063298025314,0.457881658305,[-0.2609375  -0.11388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,0.0603191547407,0.528595885704,[ 0.353125   -0.21944444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,3,0.0550449004945,0.670179007106,[ 0.7        -0.06666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0637013071996,0.58852037394,[-0.6234375 -0.1      ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.0532709525041,0.48967938885,[ 0.2703125  -0.06388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0578674634389,0.53015526968,[-0.290625   -0.08055556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0585944374998,0.695186996846,[ 0.6796875  -0.02222222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,0.057197514996,0.479393444351,[ 0.7796875  -0.17777778],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.0521456196325,0.438188538179,[-0.2515625  -0.11388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,0.0544980289242,0.716765244404,[ 0.209375   -0.14444444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,4,0.0637054097615,0.45480145444,[ 0.75625    -0.11666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.062276487271,0.459672426801,[-0.6984375  -0.06666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0679585362222,0.457284325217,[ 0.3703125  -0.09722222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0586986425851,0.430236541441,[-0.4046875  -0.06388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0537411061573,0.676555619874,[ 0.7078125  -0.12222222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,0.0652516655377,0.537987881851,[ 0.7265625  -0.20555556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,0.0633534099061,0.441417665059,[-0.1734375  -0.13611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,0.0654777167269,0.672612236877,[ 0.2140625  -0.05277778],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,0.050829107352,0.67042967367,[ 0.6734375  -0.14722222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0546034647778,0.517073018636,[-0.615625   -0.09166667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0575413097267,0.648569580074,[ 0.2484375  -0.13611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0621505386048,0.506834663863,[-0.2265625  -0.04722222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.0577698224533,0.714253245435,[ 0.7375     -0.34722222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,0.0518629530816,0.569332279248,[ 0.8390625  -0.25833333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,0.0535244908615,0.432077361199,[-0.25       -0.14166667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,0.053225003805,0.501362666108,[ 0.340625   -0.26666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,0.0655285885009,0.487087800169,[ 0.7453125  -0.26666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0635999739075,0.422703826583,[-0.5734375 -0.2      ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0606855135652,0.614240158261,[ 0.1609375 -0.225    ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0603429496027,0.392172146801,[-0.3328125  -0.25555556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.0605267443993,0.74772112914,[ 0.690625   -0.25555556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0521599786011,0.508591791347,[ 0.621875   -0.14444444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0618797694851,0.475644522813,[-0.2328125  -0.10833333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,0.061321820996,0.394412966395,[ 0.1921875  -0.11944444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,0.0588422322699,0.779519680197,[ 0.6453125  -0.06944444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0544049007567,0.750498974154,[-0.73125    -0.01388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0664967932321,0.621659642396,[ 0.353125 -0.025   ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0586288990239,0.482464622579,[-0.1046875  -0.11944444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0582732068624,0.611681800336,[ 0.615625   -0.20833333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.058651052861,0.483245340207,[ 0.653125 -0.175   ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0631884868967,0.508413329882,[-0.2359375  -0.08055556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0538658240553,0.58249986359,[ 0.3609375  -0.26111111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,8,0.048002031589,0.57320099561,[ 0.6421875  -0.23611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0580980274472,0.462120425797,[-0.6328125  -0.06111111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0608799750235,0.793799058954,[ 0.1875     -0.03055556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0641193583097,0.526714860835,[-0.315625   -0.01388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0523466451909,0.604256162356,[ 0.7484375  -0.16388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0588065399766,0.596885088457,[ 0.765625   -0.20833333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0608286929933,0.529584603247,[-0.140625    0.01666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0554330028995,0.517908300345,[ 0.2140625  -0.03055556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0506777227988,0.836499759385,[ 0.6234375  -0.16666667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0549755671896,0.823611149287,[-0.6640625  -0.13611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0676262286661,0.572458021556,[ 0.15625    -0.05555556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0614436671003,0.662744753746,[-0.1359375  -0.04166667],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0507618253287,0.641602198317,[ 0.6453125 -0.175    ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0578375147334,0.615063132282,[ 0.6359375  -0.23055556],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0574604892472,0.497873026514,[-0.0671875  -0.08611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0299843979551,0.548896185068,[ 0.2515625  -0.08611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,0.0578448993456,0.730134674817,[ 0.5984375  -0.28333333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0752180204236,0.668259828406,[-0.6859375 -0.15     ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0620389489072,0.583545196494,[ 0.2171875  -0.03611111],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.060266231686,0.445834073504,[-0.1078125  -0.05833333],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0652048963266,0.659879934408,[ 0.565625   -0.16944444],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0567868484977,0.450213148631,[ 0.64375    -0.31388889],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0583700273355,0.414477778676,[-0.1578125 -0.025    ],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0541599777807,0.501806153105,[ 0.2328125   0.04722222],,,,,,,,,,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,-1,-1,0,0,0,0,3,,,,,,,,,,,,,"(-0.75, 0.04)",images/min1.png,1,0.0616024362657,0.723194780227,[ 0.6703125  -0.21944444],,,,,,,,['num_0'],,,,2018_Jun_22_1502,59.7365222207,sequenceLearningTask,001,089,
