pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,0,0,0,,,,,,,,,['num_7'],1,0.0761976498179,0,"['num_0', 'num_0', 'num_0', 'num_0', 'num_0', 'num_0', 'num_0', 'num_0', 'num_0', 'num_0', 'num_7']",0,"[1.057790698017925, 3.9402437657117844, 4.556344751035795, 6.006875888910145, 7.341172092827037, 7.856741099385545, 8.18871238315478, 8.473446391522884, 8.723754186183214, 8.973814185941592, 9.673138043377548]",,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.074360113591,1,['num_1'],0,[3.4866041189525276],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0799436965026,1,['num_4'],0,[1.148239407222718],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.072045449866,0,"['num_1', 'num_0']",0,"[0.0003154866863042116, 0.8389109673444182]",,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0581841336098,1,['num_0'],0,[0.6859991557430476],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0585500816815,1,['num_4'],0,[2.5179341316688806],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.060854078969,1,['num_1'],0,[0.8321536425501108],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0523605509661,0,"['num_1', 'num_0']",0,"[0.0003007175400853157, 0.6245497954078019]",,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,,,,,['num_7'],2,0.0551260861102,1,['num_7'],0,[0.7552298395894468],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0592302859295,1,['num_1'],0,[0.8173569426871836],,2018_May_19_1226,60.0886723048,sequenceLearningTask,001,100,
