pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,0,0,0,,,,,,,,,['num_7'],1,0.116446406748,1,['num_7'],0,[1.2702897519156977],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0556578689866,1,['num_1'],0,[1.9891175339944311],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0548275096735,1,['num_4'],0,[1.1065264026765362],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0546026890697,1,['num_0'],0,[1.4058647818928875],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0597866911958,1,['num_0'],0,[0.9331495110345713],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0617793073943,1,['num_4'],0,[1.4319821259414311],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0553821765679,1,['num_1'],0,[1.456186443563638],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0587749984697,1,['num_0'],0,[1.0185427768374211],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,,,,,['num_7'],2,0.0550141764143,1,['num_7'],0,[1.3042032017256133],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0559393049989,1,['num_1'],0,[1.221145526622422],,2018_Apr_03_1715,60.114062628,sequenceLearningTask,001,059,
