pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,0,0,0,,,,,,,,,['num_7'],1,0.049081846154,1,['num_7'],0,[0.4815318974351612],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0870371282053,1,['num_1'],0,[0.7574293333336755],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0774256410259,1,['num_4'],0,[0.8014843076925899],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0762769230769,1,['num_0'],0,[0.4010527179489145],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0559856410255,1,['num_0'],0,[0.5715359999994689],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0585948717944,1,['num_4'],0,[0.7027835897442856],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0547310769234,1,['num_1'],0,[0.42280451282022113],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0604488205126,1,['num_0'],0,[0.5169813333332058],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,,,,,['num_7'],2,0.0540635897432,1,['num_7'],0,[0.6382527179484896],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0539536410261,1,['num_1'],0,[0.6070527179490455],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,1,1,1,,,,,,,,,['num_4'],2,0.0543556923076,1,['num_4'],0,[0.4239548717951038],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0573107692308,1,['num_0'],0,[0.3687343589745069],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.047024820512,1,['num_0'],0,[0.5149583589745816],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,1,1,1,,,,,,,,,['num_4'],2,0.0583786666666,1,['num_4'],0,[0.6872393846160776],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0490654358973,1,['num_1'],0,[0.44591753846179927],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0565288205125,1,['num_0'],0,[0.4878067692307013],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,2,2,2,,,,,,,,,['num_7'],3,0.0583848205124,1,['num_7'],0,[0.6338289230761802],,2018_May_26_1207,60.2750769048,sequenceLearningTask,001,077,
