randomPaw,allowableKey,correctKey,blank,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,date,frameRate,expName,session,participant,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,6,2,26,1,,,,,,,,,1,['2'],0,[0.4037740230560303],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,6,3,27,3,,,,,,,,,1,['4'],0,[0.3185911178588867],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,7,0,28,0,,,,,,,,,1,['1'],0,[0.28530406951904297],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,7,1,29,3,,,,,,,,,1,['4'],0,[0.33588099479675293],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,7,2,30,1,,,,,,,,,1,['2'],0,[0.2362518310546875],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,7,3,31,2,,,,,,,,,1,['3'],0,[0.25350379943847656],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,8,0,32,0,,,,,,,,,1,['1'],0,[0.32080817222595215],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,8,1,33,2,,,,,,,,,1,['3'],0,[0.38636088371276855],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,8,2,34,1,,,,,,,,,1,['2'],0,[0.4691791534423828],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,8,3,35,3,,,,,,,,,1,['4'],0,[0.3196868896484375],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,9,0,36,3,,,,,,,,,1,['4'],0,[0.3359720706939697],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,9,1,37,0,,,,,,,,,0,"['2', '1']",0,"[0.46193814277648926, 1.3622040748596191]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,9,2,38,2,,,,,,,,,1,['3'],0,[0.28610992431640625],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,9,3,39,1,,,,,,,,,1,['2'],0,[0.3363778591156006],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,10,0,40,0,,,,,,,,,1,['1'],0,[0.304919958114624],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,10,1,41,2,,,,,,,,,1,['3'],0,[0.3528430461883545],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,10,2,42,3,,,,,,,,,1,['4'],0,[0.2530379295349121],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,10,3,43,1,,,,,,,,,1,['2'],0,[0.45239710807800293],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,11,0,44,1,,,,,,,,,0,"['3', '2']",0,"[0.3361508846282959, 0.569706916809082]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,11,1,45,0,,,,,,,,,1,['1'],0,[0.3528940677642822],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,11,2,46,2,,,,,,,,,0,"['4', '3']",0,"[0.2858459949493408, 0.6023590564727783]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,11,3,47,3,,,,,,,,,1,['4'],0,[0.3525869846343994],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,12,0,48,2,,,,,,,,,0,"['4', '3']",0,"[0.36959004402160645, 0.8030989170074463]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,12,1,49,3,,,,,,,,,1,['4'],0,[0.4510939121246338],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,12,2,50,1,,,,,,,,,1,['2'],0,[0.2700340747833252],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,12,3,51,0,,,,,,,,,1,['1'],0,[0.28517603874206543],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,13,0,52,0,,,,,,,,,1,['1'],0,[0.36951684951782227],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,13,1,53,1,,,,,,,,,1,['2'],0,[0.40264010429382324],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,13,2,54,2,,,,,,,,,1,['3'],0,[0.31960296630859375],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,13,3,55,3,,,,,,,,,1,['4'],0,[0.3034229278564453],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,14,0,56,1,,,,,,,,,1,['2'],0,[0.28650999069213867],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,14,1,57,0,,,,,,,,,1,['1'],0,[0.3358759880065918],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,14,2,58,2,,,,,,,,,0,"['4', '3']",0,"[0.3689858913421631, 0.8184258937835693]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,14,3,59,3,,,,,,,,,1,['4'],0,[0.41929101943969727],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,15,0,60,2,,,,,,,,,1,['3'],0,[0.5865921974182129],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,15,1,61,0,,,,,,,,,1,['1'],0,[0.46906089782714844],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,15,2,62,3,,,,,,,,,1,['4'],0,[0.3519449234008789],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,15,3,63,1,,,,,,,,,1,['2'],0,[0.28685903549194336],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,16,0,64,2,,,,,,,,,1,['3'],0,[0.2636559009552002],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,16,1,65,0,,,,,,,,,1,['1'],0,[0.3523828983306885],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,16,2,66,1,,,,,,,,,1,['2'],0,[0.5031640529632568],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,16,3,67,3,,,,,,,,,1,['4'],0,[0.33644700050354004],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,17,0,68,0,,,,,,,,,1,['1'],0,[0.3195819854736328],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,17,1,69,2,,,,,,,,,1,['3'],0,[0.25278282165527344],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,17,2,70,1,,,,,,,,,1,['2'],0,[0.2203209400177002],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,17,3,71,3,,,,,,,,,1,['4'],0,[0.736504077911377],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,18,0,72,1,,,,,,,,,1,['2'],0,[0.8027100563049316],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,18,1,73,3,,,,,,,,,1,['4'],0,[0.7869489192962646],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,18,2,74,0,,,,,,,,,1,['1'],0,[0.5173509120941162],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,18,3,75,2,,,,,,,,,1,['3'],0,[0.26904892921447754],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,19,0,76,3,,,,,,,,,1,['4'],0,[0.30233192443847656],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,19,1,77,2,,,,,,,,,1,['3'],0,[0.3866100311279297],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,19,2,78,1,,,,,,,,,1,['2'],0,[0.3189079761505127],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,19,3,79,0,,,,,,,,,1,['1'],0,[0.2526378631591797],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,20,0,80,0,,,,,,,,,1,['1'],0,[0.38598108291625977],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,20,1,81,1,,,,,,,,,1,['2'],0,[0.40164899826049805],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,20,2,82,2,,,,,,,,,1,['3'],0,[0.33381009101867676],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,20,3,83,3,,,,,,,,,1,['4'],0,[0.2531769275665283],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,21,0,84,1,,,,,,,,,0,"['1', '2']",0,"[0.3841969966888428, 0.6036808490753174]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,21,1,85,3,,,,,,,,,1,['4'],0,[0.33646106719970703],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,21,2,86,2,,,,,,,,,1,['3'],0,[0.353452205657959],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,21,3,87,0,,,,,,,,,0,"['2', '1']",0,"[0.2858290672302246, 0.6530330181121826]",,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,22,0,88,3,,,,,,,,,1,['4'],0,[0.25235700607299805],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,22,1,89,2,,,,,,,,,1,['3'],0,[0.3700859546661377],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,22,2,90,0,,,,,,,,,1,['1'],0,[0.3852570056915283],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,22,3,91,1,,,,,,,,,1,['2'],0,[0.40381693840026855],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,23,0,92,3,,,,,,,,,1,['4'],0,[0.3535029888153076],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,23,1,93,2,,,,,,,,,1,['3'],0,[0.3353719711303711],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,23,2,94,1,,,,,,,,,1,['2'],0,[0.368196964263916],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,23,3,95,0,,,,,,,,,1,['1'],0,[0.28681111335754395],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min4.png,"['2', '1', '3', '4']",['4'],allBlank.png,,,,,24,0,96,3,,,,,,,,,1,['4'],0,[0.3359720706939697],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min3.png,"['2', '1', '3', '4']",['3'],allBlank.png,,,,,24,1,97,2,,,,,,,,,1,['3'],0,[0.40282201766967773],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min2.png,"['2', '1', '3', '4']",['2'],allBlank.png,,,,,24,2,98,1,,,,,,,,,1,['2'],0,[0.2874128818511963],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
min1.png,"['2', '1', '3', '4']",['1'],allBlank.png,,,,,24,3,99,0,,,,,,,,,1,['1'],0,[0.3522939682006836],,,,,,,,,,,,,2018_Feb_20_1408,59.9930199161,sequenceLearningTask,001,999,
