pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_7'],1,0.0806018792791,0,"['num_0', 'num_0', 'num_7', 'num_4', 'num_1', 'num_7', 'num_7', 'num_4', 'num_7', 'num_4', 'num_1', 'num_7']",0,"[0.00037046161014586687, 1.420944583020173]",,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_1'],1,0.0718556192005,1,['num_1'],0,[1.256383694941178],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_4'],1,0.0699064901564,1,['num_4'],0,[0.8919540068600327],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_0'],1,0.0735036199912,0,"['num_7', 'num_0']",0,"[0.0004061540821567178, 2.0702687468146905]",,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_0'],1,0.0516078160144,1,['num_0'],0,[0.9429919766262174],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_4'],1,0.0621308973059,1,['num_4'],0,[2.08212598238606],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_1'],1,0.0549042277271,1,['num_1'],0,[0.8555367612279952],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,,,,,,,,,['num_0'],1,0.053064637119,1,['num_0'],0,[0.8243724406929687],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_7'],2,0.0495031997561,1,['num_7'],0,[1.2103725991910324],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_1'],2,0.0514900723938,1,['num_1'],0,[1.3594512244453654],,,,,,,,,2018_Apr_15_1145,59.9094291977,sequenceLearningTask,001,079,
