5.5101 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1366, 768]. Using actual size
6.3073 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1825FF50>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.3074 	EXP 	window1: recordFrameIntervals = False
6.4717 	EXP 	window1: recordFrameIntervals = True
6.6558 	EXP 	window1: recordFrameIntervals = False
6.7852 	EXP 	Created instructionsGeneral = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='instructionsGeneral', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.7880 	EXP 	Created image_paw1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_paw1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.7914 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 1.,  1.,  1.]), text=u'  ', units=u'norm', win=Window(...), wrapWidth=1)
6.7984 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'Get Ready...', units=u'norm', win=Window(...), wrapWidth=1)
6.8026 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'GO!', units=u'norm', win=Window(...), wrapWidth=1)
6.8047 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8067 	EXP 	Created blankImage = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='blankImage', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8219 	EXP 	Created text_7 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_7', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.8239 	EXP 	Created pos1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='pos1', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8258 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8278 	EXP 	Created image_4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8299 	EXP 	Created image_5 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8431 	EXP 	Created goodJob = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='goodJob', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.8462 	EXP 	Created instructionsGeneral = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='instructionsGeneral', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u' ', units=u'norm', win=Window(...), wrapWidth=1)
6.8482 	EXP 	Created Qimage = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Qimage', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8514 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 1.,  1.,  1.]), text=u'  ', units=u'norm', win=Window(...), wrapWidth=1)
6.8535 	EXP 	Created Qs = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Qs', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8556 	EXP 	Created blankImage = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='blankImage', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 2. ,  2.5]), texRes=128, units=u'norm', win=Window(...))
6.8656 	EXP 	Created goodJob = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='goodJob', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.8788 	EXP 	Created Thank you for playing! = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='Thank you for playing!', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
6.8983 	EXP 	Imported images/pawStimuli.xlsx as conditions, 10 conditions, 5 params
6.8985 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
6.9282 	EXP 	window1: blendMode = 'avg'
6.9373 	EXP 	instructionsGeneral: color = 'white (named)'
6.9373 	EXP 	Qimage: image = 'images/Q1.png'
6.9373 	EXP 	text: color = 'black (named)'
6.9373 	EXP 	Qimage: autoDraw = True
6.9373 	EXP 	text: autoDraw = True
6.9378 	EXP 	window1: blendMode = 'avg'
6.9530 	EXP 	window1: blendMode = 'avg'
6.9727 	EXP 	window1: blendMode = 'avg'
6.9897 	EXP 	window1: blendMode = 'avg'
7.0065 	EXP 	window1: blendMode = 'avg'
7.0234 	EXP 	window1: blendMode = 'avg'
7.0397 	EXP 	window1: blendMode = 'avg'
7.0565 	EXP 	window1: blendMode = 'avg'
7.0730 	EXP 	window1: blendMode = 'avg'
7.0900 	EXP 	window1: blendMode = 'avg'
7.1064 	EXP 	window1: blendMode = 'avg'
7.1231 	EXP 	window1: blendMode = 'avg'
7.1401 	EXP 	window1: blendMode = 'avg'
7.1562 	EXP 	window1: blendMode = 'avg'
7.1728 	EXP 	window1: blendMode = 'avg'
7.1896 	EXP 	window1: blendMode = 'avg'
7.2069 	EXP 	window1: blendMode = 'avg'
7.2231 	EXP 	window1: blendMode = 'avg'
7.2398 	EXP 	window1: blendMode = 'avg'
7.2561 	EXP 	window1: blendMode = 'avg'
7.2727 	EXP 	window1: blendMode = 'avg'
7.2892 	EXP 	window1: blendMode = 'avg'
7.3058 	EXP 	window1: blendMode = 'avg'
7.3227 	EXP 	window1: blendMode = 'avg'
7.3396 	EXP 	window1: blendMode = 'avg'
7.3563 	EXP 	window1: blendMode = 'avg'
7.3727 	EXP 	window1: blendMode = 'avg'
7.3892 	EXP 	window1: blendMode = 'avg'
7.4058 	EXP 	window1: blendMode = 'avg'
7.4226 	EXP 	window1: blendMode = 'avg'
7.4397 	EXP 	window1: blendMode = 'avg'
7.4564 	EXP 	window1: blendMode = 'avg'
7.4727 	EXP 	window1: blendMode = 'avg'
7.4894 	EXP 	window1: blendMode = 'avg'
7.5063 	EXP 	window1: blendMode = 'avg'
7.5231 	EXP 	window1: blendMode = 'avg'
7.5396 	EXP 	window1: blendMode = 'avg'
7.5562 	EXP 	window1: blendMode = 'avg'
7.5729 	EXP 	window1: blendMode = 'avg'
7.5898 	EXP 	window1: blendMode = 'avg'
7.6062 	EXP 	window1: blendMode = 'avg'
7.6227 	EXP 	window1: blendMode = 'avg'
7.6400 	EXP 	window1: blendMode = 'avg'
7.6565 	EXP 	window1: blendMode = 'avg'
7.6727 	EXP 	window1: blendMode = 'avg'
7.6898 	EXP 	window1: blendMode = 'avg'
7.7065 	EXP 	window1: blendMode = 'avg'
7.7227 	EXP 	window1: blendMode = 'avg'
7.7395 	EXP 	window1: blendMode = 'avg'
7.7563 	EXP 	window1: blendMode = 'avg'
7.7736 	EXP 	window1: blendMode = 'avg'
7.7902 	EXP 	window1: blendMode = 'avg'
7.8068 	EXP 	window1: blendMode = 'avg'
7.8237 	EXP 	window1: blendMode = 'avg'
7.8403 	EXP 	window1: blendMode = 'avg'
7.8566 	EXP 	window1: blendMode = 'avg'
7.8730 	EXP 	window1: blendMode = 'avg'
7.8904 	EXP 	window1: blendMode = 'avg'
7.9068 	EXP 	window1: blendMode = 'avg'
7.9233 	EXP 	window1: blendMode = 'avg'
7.9401 	EXP 	window1: blendMode = 'avg'
7.9571 	EXP 	window1: blendMode = 'avg'
7.9731 	EXP 	window1: blendMode = 'avg'
7.9900 	EXP 	window1: blendMode = 'avg'
8.0066 	EXP 	window1: blendMode = 'avg'
8.0235 	EXP 	window1: blendMode = 'avg'
8.0400 	EXP 	window1: blendMode = 'avg'
8.0570 	EXP 	window1: blendMode = 'avg'
8.0733 	EXP 	window1: blendMode = 'avg'
8.0906 	EXP 	window1: blendMode = 'avg'
8.1074 	EXP 	window1: blendMode = 'avg'
8.1231 	EXP 	window1: blendMode = 'avg'
8.1404 	EXP 	window1: blendMode = 'avg'
8.1567 	EXP 	window1: blendMode = 'avg'
8.1731 	EXP 	window1: blendMode = 'avg'
8.1898 	EXP 	window1: blendMode = 'avg'
8.2067 	EXP 	window1: blendMode = 'avg'
8.2231 	EXP 	window1: blendMode = 'avg'
8.2400 	EXP 	window1: blendMode = 'avg'
8.2564 	EXP 	window1: blendMode = 'avg'
8.2732 	EXP 	window1: blendMode = 'avg'
8.2895 	EXP 	window1: blendMode = 'avg'
8.3060 	EXP 	window1: blendMode = 'avg'
8.3227 	EXP 	window1: blendMode = 'avg'
8.3400 	EXP 	window1: blendMode = 'avg'
8.3561 	EXP 	window1: blendMode = 'avg'
8.3730 	EXP 	window1: blendMode = 'avg'
8.3902 	EXP 	window1: blendMode = 'avg'
8.4065 	EXP 	window1: blendMode = 'avg'
8.4227 	EXP 	window1: blendMode = 'avg'
8.4394 	EXP 	window1: blendMode = 'avg'
8.4564 	EXP 	window1: blendMode = 'avg'
8.4728 	EXP 	window1: blendMode = 'avg'
8.4893 	EXP 	window1: blendMode = 'avg'
8.5063 	EXP 	window1: blendMode = 'avg'
8.5231 	EXP 	window1: blendMode = 'avg'
8.5396 	EXP 	window1: blendMode = 'avg'
8.5562 	EXP 	window1: blendMode = 'avg'
8.5729 	EXP 	window1: blendMode = 'avg'
8.5897 	EXP 	window1: blendMode = 'avg'
8.6062 	EXP 	window1: blendMode = 'avg'
8.6226 	EXP 	window1: blendMode = 'avg'
8.6395 	EXP 	window1: blendMode = 'avg'
8.6562 	EXP 	window1: blendMode = 'avg'
8.6727 	EXP 	window1: blendMode = 'avg'
8.6895 	EXP 	window1: blendMode = 'avg'
8.7064 	EXP 	window1: blendMode = 'avg'
8.7228 	EXP 	window1: blendMode = 'avg'
8.7398 	EXP 	window1: blendMode = 'avg'
8.7562 	EXP 	window1: blendMode = 'avg'
8.7734 	EXP 	window1: blendMode = 'avg'
8.7898 	EXP 	window1: blendMode = 'avg'
8.8064 	EXP 	window1: blendMode = 'avg'
8.8233 	EXP 	window1: blendMode = 'avg'
8.8400 	EXP 	window1: blendMode = 'avg'
8.8567 	EXP 	window1: blendMode = 'avg'
8.8728 	EXP 	window1: blendMode = 'avg'
8.8898 	EXP 	window1: blendMode = 'avg'
8.9063 	EXP 	window1: blendMode = 'avg'
8.9229 	EXP 	window1: blendMode = 'avg'
8.9398 	EXP 	window1: blendMode = 'avg'
8.9569 	EXP 	window1: blendMode = 'avg'
8.9731 	EXP 	window1: blendMode = 'avg'
8.9897 	EXP 	window1: blendMode = 'avg'
9.0065 	EXP 	window1: blendMode = 'avg'
9.0229 	EXP 	window1: blendMode = 'avg'
9.0401 	EXP 	window1: blendMode = 'avg'
9.0566 	EXP 	window1: blendMode = 'avg'
9.0730 	EXP 	window1: blendMode = 'avg'
9.0906 	EXP 	window1: blendMode = 'avg'
9.1070 	EXP 	window1: blendMode = 'avg'
9.1234 	EXP 	window1: blendMode = 'avg'
9.1401 	EXP 	window1: blendMode = 'avg'
9.1566 	EXP 	window1: blendMode = 'avg'
9.1733 	EXP 	window1: blendMode = 'avg'
9.1900 	EXP 	window1: blendMode = 'avg'
9.2070 	EXP 	window1: blendMode = 'avg'
9.2230 	EXP 	window1: blendMode = 'avg'
9.2395 	EXP 	window1: blendMode = 'avg'
9.2564 	EXP 	window1: blendMode = 'avg'
9.2728 	EXP 	window1: blendMode = 'avg'
9.2895 	EXP 	window1: blendMode = 'avg'
9.3061 	EXP 	window1: blendMode = 'avg'
9.3228 	EXP 	window1: blendMode = 'avg'
9.3396 	EXP 	window1: blendMode = 'avg'
9.3564 	EXP 	window1: blendMode = 'avg'
9.3729 	EXP 	window1: blendMode = 'avg'
9.3899 	EXP 	window1: blendMode = 'avg'
9.4059 	EXP 	window1: blendMode = 'avg'
9.4226 	EXP 	window1: blendMode = 'avg'
9.4394 	EXP 	window1: blendMode = 'avg'
9.4563 	EXP 	window1: blendMode = 'avg'
9.4726 	EXP 	window1: blendMode = 'avg'
9.4893 	EXP 	window1: blendMode = 'avg'
9.5064 	EXP 	window1: blendMode = 'avg'
9.5231 	EXP 	window1: blendMode = 'avg'
9.5393 	EXP 	window1: blendMode = 'avg'
9.5560 	EXP 	window1: blendMode = 'avg'
9.5726 	EXP 	window1: blendMode = 'avg'
9.5899 	EXP 	window1: blendMode = 'avg'
9.6060 	EXP 	window1: blendMode = 'avg'
9.6227 	EXP 	window1: blendMode = 'avg'
9.6398 	EXP 	window1: blendMode = 'avg'
9.6561 	EXP 	window1: blendMode = 'avg'
9.6727 	EXP 	window1: blendMode = 'avg'
9.6893 	EXP 	window1: blendMode = 'avg'
9.7063 	EXP 	window1: blendMode = 'avg'
9.7227 	EXP 	window1: blendMode = 'avg'
9.7393 	EXP 	window1: blendMode = 'avg'
9.7560 	EXP 	window1: blendMode = 'avg'
9.7731 	EXP 	window1: blendMode = 'avg'
9.7900 	EXP 	window1: blendMode = 'avg'
9.8067 	EXP 	window1: blendMode = 'avg'
9.8235 	EXP 	window1: blendMode = 'avg'
9.8401 	EXP 	window1: blendMode = 'avg'
9.8573 	EXP 	window1: blendMode = 'avg'
9.8733 	EXP 	window1: blendMode = 'avg'
9.8902 	EXP 	window1: blendMode = 'avg'
9.9070 	EXP 	window1: blendMode = 'avg'
9.9235 	EXP 	window1: blendMode = 'avg'
9.9401 	EXP 	window1: blendMode = 'avg'
9.9568 	EXP 	window1: blendMode = 'avg'
9.9731 	EXP 	window1: blendMode = 'avg'
9.9899 	EXP 	window1: blendMode = 'avg'
10.0067 	EXP 	window1: blendMode = 'avg'
10.0235 	EXP 	window1: blendMode = 'avg'
10.0377 	EXP 	window1: blendMode = 'avg'
10.0545 	EXP 	window1: blendMode = 'avg'
10.0714 	EXP 	window1: blendMode = 'avg'
10.0897 	EXP 	window1: blendMode = 'avg'
10.1066 	EXP 	window1: blendMode = 'avg'
10.1234 	EXP 	window1: blendMode = 'avg'
10.1401 	EXP 	window1: blendMode = 'avg'
10.1567 	EXP 	window1: blendMode = 'avg'
10.1731 	EXP 	window1: blendMode = 'avg'
10.1900 	EXP 	window1: blendMode = 'avg'
10.2068 	EXP 	window1: blendMode = 'avg'
10.2228 	EXP 	window1: blendMode = 'avg'
10.2400 	EXP 	window1: blendMode = 'avg'
10.2565 	EXP 	window1: blendMode = 'avg'
10.2729 	EXP 	window1: blendMode = 'avg'
10.2894 	EXP 	window1: blendMode = 'avg'
10.3060 	EXP 	window1: blendMode = 'avg'
10.3227 	EXP 	window1: blendMode = 'avg'
10.3395 	EXP 	window1: blendMode = 'avg'
10.3562 	EXP 	window1: blendMode = 'avg'
10.3726 	EXP 	window1: blendMode = 'avg'
10.3905 	EXP 	window1: blendMode = 'avg'
10.4064 	EXP 	window1: blendMode = 'avg'
10.4224 	EXP 	window1: blendMode = 'avg'
10.4392 	EXP 	window1: blendMode = 'avg'
10.4562 	EXP 	window1: blendMode = 'avg'
10.4725 	EXP 	window1: blendMode = 'avg'
10.4894 	EXP 	window1: blendMode = 'avg'
10.5061 	EXP 	window1: blendMode = 'avg'
10.5231 	EXP 	window1: blendMode = 'avg'
10.5394 	EXP 	window1: blendMode = 'avg'
10.5559 	EXP 	window1: blendMode = 'avg'
10.5728 	EXP 	window1: blendMode = 'avg'
10.5898 	EXP 	window1: blendMode = 'avg'
10.6059 	EXP 	window1: blendMode = 'avg'
10.6231 	EXP 	window1: blendMode = 'avg'
10.6394 	EXP 	window1: blendMode = 'avg'
10.6560 	EXP 	window1: blendMode = 'avg'
10.6712 	EXP 	window1: blendMode = 'avg'
10.6871 	EXP 	window1: blendMode = 'avg'
10.7037 	EXP 	window1: blendMode = 'avg'
10.7204 	EXP 	window1: blendMode = 'avg'
10.7369 	EXP 	window1: blendMode = 'avg'
10.7556 	EXP 	window1: blendMode = 'avg'
10.7725 	EXP 	window1: blendMode = 'avg'
10.7888 	EXP 	window1: blendMode = 'avg'
10.8057 	EXP 	window1: blendMode = 'avg'
10.8223 	EXP 	window1: blendMode = 'avg'
10.8394 	EXP 	window1: blendMode = 'avg'
10.8556 	EXP 	window1: blendMode = 'avg'
10.8721 	EXP 	window1: blendMode = 'avg'
10.8892 	EXP 	window1: blendMode = 'avg'
10.9058 	EXP 	window1: blendMode = 'avg'
10.9222 	EXP 	window1: blendMode = 'avg'
10.9391 	EXP 	window1: blendMode = 'avg'
10.9562 	EXP 	window1: blendMode = 'avg'
10.9726 	EXP 	window1: blendMode = 'avg'
10.9893 	EXP 	window1: blendMode = 'avg'
11.0060 	EXP 	window1: blendMode = 'avg'
11.0227 	EXP 	window1: blendMode = 'avg'
11.0391 	EXP 	window1: blendMode = 'avg'
11.0560 	EXP 	window1: blendMode = 'avg'
11.0730 	EXP 	window1: blendMode = 'avg'
11.0896 	EXP 	window1: blendMode = 'avg'
11.1061 	EXP 	window1: blendMode = 'avg'
11.1226 	EXP 	window1: blendMode = 'avg'
11.1393 	EXP 	window1: blendMode = 'avg'
11.1559 	EXP 	window1: blendMode = 'avg'
11.1722 	EXP 	window1: blendMode = 'avg'
11.1892 	EXP 	window1: blendMode = 'avg'
11.2062 	EXP 	window1: blendMode = 'avg'
11.2225 	EXP 	window1: blendMode = 'avg'
11.2393 	EXP 	window1: blendMode = 'avg'
11.2557 	EXP 	window1: blendMode = 'avg'
11.2728 	EXP 	window1: blendMode = 'avg'
11.2896 	EXP 	window1: blendMode = 'avg'
11.3064 	EXP 	window1: blendMode = 'avg'
11.3230 	EXP 	window1: blendMode = 'avg'
11.3397 	EXP 	window1: blendMode = 'avg'
11.3560 	EXP 	window1: blendMode = 'avg'
11.3725 	EXP 	window1: blendMode = 'avg'
11.3900 	EXP 	window1: blendMode = 'avg'
11.4070 	EXP 	window1: blendMode = 'avg'
11.4228 	EXP 	window1: blendMode = 'avg'
11.4397 	EXP 	window1: blendMode = 'avg'
11.4561 	EXP 	window1: blendMode = 'avg'
11.4725 	EXP 	window1: blendMode = 'avg'
11.4894 	EXP 	window1: blendMode = 'avg'
11.5064 	EXP 	window1: blendMode = 'avg'
11.5231 	EXP 	window1: blendMode = 'avg'
11.5395 	EXP 	window1: blendMode = 'avg'
11.5559 	EXP 	window1: blendMode = 'avg'
11.5725 	EXP 	window1: blendMode = 'avg'
11.5896 	EXP 	window1: blendMode = 'avg'
11.6065 	EXP 	window1: blendMode = 'avg'
11.6232 	EXP 	window1: blendMode = 'avg'
11.6413 	EXP 	window1: blendMode = 'avg'
11.6570 	EXP 	window1: blendMode = 'avg'
11.6744 	EXP 	window1: blendMode = 'avg'
11.6885 	EXP 	window1: blendMode = 'avg'
11.7046 	EXP 	window1: blendMode = 'avg'
11.7214 	EXP 	window1: blendMode = 'avg'
11.7383 	EXP 	window1: blendMode = 'avg'
11.7546 	EXP 	window1: blendMode = 'avg'
11.7710 	EXP 	window1: blendMode = 'avg'
11.7880 	EXP 	window1: blendMode = 'avg'
11.8054 	EXP 	window1: blendMode = 'avg'
11.8223 	EXP 	window1: blendMode = 'avg'
11.8395 	EXP 	window1: blendMode = 'avg'
11.8560 	EXP 	window1: blendMode = 'avg'
11.8724 	EXP 	window1: blendMode = 'avg'
11.8890 	EXP 	window1: blendMode = 'avg'
11.9057 	EXP 	window1: blendMode = 'avg'
11.9225 	EXP 	window1: blendMode = 'avg'
11.9390 	EXP 	window1: blendMode = 'avg'
11.9561 	EXP 	window1: blendMode = 'avg'
11.9722 	EXP 	window1: blendMode = 'avg'
11.9890 	EXP 	window1: blendMode = 'avg'
12.0058 	EXP 	window1: blendMode = 'avg'
12.0224 	EXP 	window1: blendMode = 'avg'
12.0394 	EXP 	window1: blendMode = 'avg'
12.0556 	EXP 	window1: blendMode = 'avg'
12.0724 	EXP 	window1: blendMode = 'avg'
12.0896 	EXP 	window1: blendMode = 'avg'
12.1058 	EXP 	window1: blendMode = 'avg'
12.1223 	EXP 	window1: blendMode = 'avg'
