pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_7'],1,0.108648659952,1,['num_7'],0,[0.3604633273789659],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_1'],1,0.0803188021819,0,"['num_4', 'num_1', 'num_1']",0,"[0.0009899491269607097, 0.41259216926118825]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_4'],1,0.0784402373101,0,"['num_1', 'num_1', 'num_4']",0,"[0.9993234869034495, 2.930173509812448, 3.3484920404007426]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_0'],1,0.0667142837774,0,"['num_1', 'num_0']",0,"[0.4276793549506692, 0.9456258238496957]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_0'],1,0.0532270987605,1,['num_0'],0,[1.1915352580545004],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_4'],1,0.0546990993753,1,['num_4'],0,[1.1892993597139139],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_1'],1,0.0559499716619,1,['num_1'],0,[0.6053590175724821],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,0,0,0,['num_0'],1,0.05156555961,1,['num_0'],0,[0.9095080654369667],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_7'],2,0.0572960235004,1,['num_7'],0,[6.734484403888928],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_1'],2,0.0552545867686,0,"['num_7', 'num_1']",0,"[0.0002933334471890703, 1.655951858847402]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_4'],2,0.0564533564902,1,['num_4'],0,[1.221525834465865],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_0'],2,0.0513653544185,1,['num_0'],0,[1.2272747599054128],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_0'],2,0.0513793031278,1,['num_0'],0,[1.5591694601607742],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_4'],2,0.0524947907543,1,['num_4'],0,[1.3582151213195175],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_1'],2,0.0549230994511,0,"['num_4', 'num_1', 'num_1']",0,"[1.1743303279217798, 1.656294833344873]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,1,1,1,['num_0'],2,0.0540037144528,1,['num_0'],0,[1.34054372945684],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_7'],3,0.0497776614502,1,['num_7'],0,[1.5926902944338508],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_1'],3,0.0545858685364,1,['num_1'],0,[1.2236226558452472],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_4'],3,0.0521464829362,1,['num_4'],0,[2.008955080600572],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_0'],3,0.0555848433141,1,['num_0'],0,[0.9554030586295994],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_0'],3,0.0605493581825,1,['num_0'],0,[1.2503110770485364],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_4'],3,0.0553325355286,1,['num_4'],0,[1.237305122995167],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_1'],3,0.0543815607816,1,['num_1'],0,[0.7895822726422921],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,2,2,2,['num_0'],3,0.0529251499102,1,['num_0'],0,[0.6414123657013988],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_7'],4,0.053620534818,1,['num_7'],0,[24.23748481538496],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_1'],4,0.0593358192127,1,['num_1'],0,[0.9352204862516373],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_4'],4,0.0575614595145,1,['num_4'],0,[1.3704063058103202],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_0'],4,0.0549214584316,1,['num_0'],0,[1.172778737556655],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_0'],4,0.0547758173489,1,['num_0'],0,[1.0236730353499297],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_4'],4,0.0587996138638,1,['num_4'],0,[1.818465156291495],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_1'],4,0.051872841781,1,['num_1'],0,[2.3592584037978668],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,3,3,3,['num_0'],4,0.0519602264394,1,['num_0'],0,[1.55909397295909],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_7'],5,0.0550941764523,1,['num_7'],0,[1.404507653132896],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_1'],5,0.0526736626343,1,['num_1'],0,[1.1252193334221374],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_4'],5,0.0513366364466,1,['num_4'],0,[1.9280602781800553],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_0'],5,0.0547914070921,1,['num_0'],0,[0.8720721526478883],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_0'],5,0.0523134573596,1,['num_0'],0,[0.8758682567713549],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_4'],5,0.0561916127917,0,"['num_7', 'num_4']",0,"[1.2387209184526, 2.0887106004956877]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_1'],5,0.0536582784116,1,['num_1'],0,[2.0579983827774413],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,4,4,4,['num_0'],5,0.0565099719097,1,['num_0'],0,[1.8041923299315386],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_7'],6,0.0511544825276,1,['num_7'],0,[21.088036138680764],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_1'],6,0.0551073046518,1,['num_1'],0,[1.0399511958821677],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_4'],6,0.0521395085671,0,"['num_7', 'num_4']",0,"[1.192855053479434, 3.209164803760359]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_0'],6,0.0571844337101,1,['num_0'],0,[6.069899515845464],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_0'],6,0.0670170531375,1,['num_0'],0,[1.0591823832510272],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_4'],6,0.0520767393027,1,['num_4'],0,[1.3760128722060472],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_1'],6,0.0588295626076,0,"['num_4', 'num_4', 'num_1']",0,"[11.415427452491713, 18.882117284971173, 19.831755828417954]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,5,5,5,['num_0'],6,0.0481456607813,1,['num_0'],0,[18.678268175703124],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_7'],7,0.0580119212391,1,['num_7'],0,[2.201493005733937],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_1'],7,0.0562141769187,1,['num_1'],0,[2.10356968351698],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_4'],7,0.0569838182419,1,['num_4'],0,[1.3856083633290837],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_0'],7,0.0572947927431,1,['num_0'],0,[0.9037439605017425],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_0'],7,0.059738280921,1,['num_0'],0,[0.7842948858597083],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_4'],7,0.0495138664555,1,['num_4'],0,[1.9136807850882178],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_1'],7,0.0563130487426,1,['num_1'],0,[0.9553435714187799],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,6,6,6,['num_0'],7,0.0499823794817,1,['num_0'],0,[0.8776401549257571],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_7'],8,0.0516443288798,1,['num_7'],0,[0.8923453917232109],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_1'],8,0.0500841231114,1,['num_1'],0,[0.9771885034715524],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_4'],8,0.0577760237065,0,"['num_7', 'num_4']",0,"[1.0365452457626816, 1.7373504563583992]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_0'],8,0.0543803299952,1,['num_0'],0,[1.1716263268172042],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_0'],8,0.0537772528332,1,['num_0'],0,[0.9907536372338654],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_4'],8,0.0571032029111,0,"['num_7', 'num_4']",0,"[1.2380579438176937, 2.1040213760134066]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_1'],8,0.0592824858613,1,['num_1'],0,[1.4521158777934033],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,7,7,7,['num_0'],8,0.054890278916,1,['num_0'],0,[2.0725136707624188],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,8,8,8,['num_7'],9,0.0594392038765,1,['num_7'],0,[1.8830202597018797],2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,0,8,8,8,['num_1'],9,0.0527454575349,0,"['num_1', 'num_0', 'num_1']",0,"[1.192324591713259, 3.158029603291652]",2018_Apr_04_1353,60.0234676478,sequenceLearningTask,001,060,
