pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctLocation,correctImage,repetitionNumber,responseTimeIncorrect,trialIncorrect,stimulusPresent.t,responseTimeCorrect,pressLoc,anticipatoryResponse,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,,,0.0783568909101,0.84938467716,[ 0.246875   -0.18611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,,,0.064016794262,0.695082381513,[-0.2453125  -0.16111111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,,,0.0593497192312,1.05109536365,[ 0.6515625  -0.11388889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,,,0.0620738206781,0.707884017291,[ 0.7140625  -0.11666667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,,,0.066600588063,0.522668503545,[-0.215625   -0.14166667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,,,0.0554498234123,0.60552631566,[ 0.2671875  -0.10277778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.75, -0.04)",images/min1.png,3,,,0.0599388472037,0.764439070976,[ 0.728125    0.00833333],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,0.260659995634,1,0.0514260302007,0.73645303119,[-0.725      -0.24444444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,,,0.0626030512212,0.881172561552,[ 0.1984375  -0.10555556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,,,0.0508237740141,0.774419784866,[-0.2296875  -0.13055556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,,,0.0574670533533,0.749832718022,[ 0.7078125  -0.17222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(-0.25, -0.04)",images/min2.png,3,,,0.0686719718215,0.725416317757,[ 0.6921875 -0.025    ],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.25, -0.04)",images/min3.png,3,,,0.0576286943106,0.468043705419,[-0.3078125  -0.11944444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,2,2,2,,,,,,,,,"(0.75, -0.04)",images/min4.png,3,,,0.0571724893525,0.713951296842,[ 0.2171875  -0.03888889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(-0.75, -0.04)",images/min1.png,4,,,0.0562621307618,1.80382613177,[ 0.7640625  -0.06388889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,,,0.0594543346087,0.835874939134,[-0.7234375  -0.33055556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,,,0.055885515525,1.76074061097,[ 0.225      -0.22777778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,,,0.0545837724931,0.0,[-0.2359375  -0.21944444],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,,,0.0535359780479,0.0,[ 0.703125   -0.06944444],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(-0.25, -0.04)",images/min2.png,4,,,0.024414348969,0.0,[ 0.6859375  -0.10833333],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.25, -0.04)",images/min3.png,4,,,0.0257837842801,0.0,[-0.2765625 -0.275    ],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,3,3,3,,,,,,,,,"(0.75, -0.04)",images/min4.png,4,,,0.0349911651283,0.0,[ 0.2796875  -0.00833333],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(-0.75, -0.04)",images/min1.png,5,,,0.0555265413132,4.04617475028,[ 0.7203125  -0.12222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,,,0.0577583352861,0.818353715556,[-0.7265625   0.03888889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,,,0.0615646927035,0.558489617018,[ 0.159375   -0.06944444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,,,0.0583700273419,0.734544108913,[-0.203125   -0.09722222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,,,0.0600520779262,1.52049168391,[ 0.7625     -0.18055556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(-0.25, -0.04)",images/min2.png,5,,,0.0597603857459,1.42108249394,[ 0.7671875  -0.31666667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.25, -0.04)",images/min3.png,5,,,0.0599486933788,0.697209970356,[-0.2375     -0.13333333],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,4,4,4,,,,,,,,,"(0.75, -0.04)",images/min4.png,5,,,0.0510490046872,3.00322748584,[ 0.159375    0.03055556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(-0.75, -0.04)",images/min1.png,6,,,0.0573694123595,1.8557522643,[ 0.7234375   0.01388889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,,,0.0535441831744,0.765868813993,[-0.8046875  -0.03611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0,1,0.0605673597893,0.0,[ 0.2828125   0.01944444],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,,,0.0615130004007,0.607226007269,[-0.1765625   0.06111111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,,,0.0639363840164,0.0,[ 0.7828125  -0.09166667],1,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(-0.25, -0.04)",images/min2.png,6,0.0,1,0.0577813096461,1.20255171179,[ 0.7734375  -0.09722222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.25, -0.04)",images/min3.png,6,0.0,1,0.0614924875845,1.6337014836,[-0.25       -0.08611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,5,5,5,,,,,,,,,"(0.75, -0.04)",images/min4.png,6,,,0.0575679763861,0.903574603639,[ 0.1984375  -0.09444444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(-0.75, -0.04)",images/min1.png,7,,,0.0594732063764,1.19838063655,[ 0.653125   -0.09166667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,,,0.054173516226,1.10972713449,[-0.8234375  -0.07777778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,,,0.0622974103317,0.0797107365506,[ 0.1171875  -0.21111111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,,,0.0636036662036,0.915618906409,[-0.2703125  -0.06666667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,,,0.0647675631626,1.11235769748,[ 0.7265625  -0.13611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,,,0.0696988432028,1.12429246184,[ 0.696875   -0.22222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,,,0.0530231577286,0.925207825552,[-0.1765625  -0.19722222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,,,0.0506662356202,0.586262733821,[ 0.196875   -0.14444444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(-0.75, -0.04)",images/min1.png,8,,,0.0669411007548,0.458278786362,[ 0.659375  0.      ],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,,,0.0642625377513,1.02358399032,[-0.725       0.01666667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,,,0.051251671277,0.808109206933,[ 0.2453125  -0.16388889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,,,0.0622535129078,0.947753047076,[-0.2625     -0.12222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,,,0.0585817195533,1.50415815215,[ 0.775      -0.07222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,,,0.0771031478362,0.934706488333,[ 0.6734375   0.02222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,,,0.0624537179829,1.18098331036,[-0.3265625 -0.075    ],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,,,0.0522929016151,1.1082436479,[ 0.2640625  -0.11944444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,,,0.0554875669768,0.965175398887,[ 0.7015625  -0.06944444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,,,0.0534046960238,1.21286678445,[-0.725 -0.075],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,,,0.0546846955258,0.760295072716,[ 0.24375    -0.04444444],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.0602691034728,1.23465303192,[-0.2671875 -0.075    ],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.0564188486314,1.38837071246,[ 0.6921875  -0.03333333],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,,,0.0645000760851,1.02449024635,[ 0.81875    -0.20277778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,,,0.0610662313411,0.950296635798,[-0.2484375  -0.08611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.058580899029,0.900690502283,[ 0.1328125  -0.14722222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,,,0.0517127992935,1.39222506987,[ 0.759375   -0.16388889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,,,0.0532200807356,1.14229942879,[-0.80625    -0.00555556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.856432058878,1,0.0597903344315,1.48727282573,[ 0.215625    0.05833333],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.751224717445,1,0.0595486935053,1.28420747316,[-0.25        0.00277778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,,,0.056909515115,1.08906991215,[ 0.740625   -0.00277778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,,,0.0626038717455,1.56543976802,[ 0.765625    0.11388889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.334013811691,1,0.0584040786198,0.946757765429,[-0.234375   -0.15555556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,,,0.0603909495694,1.03658829269,[ 0.2296875   0.04166667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(-0.75, -0.04)",images/min1.png,1,0.270945940109,1,0.0385197790747,1.12604097393,[-0.0078125 -0.025    ],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,1.36677851621,1,0.0575084892334,2.8397596555,[-0.7546875  -0.22222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,,,0.0583265401656,0.819510638161,[ 0.3234375  -0.05277778],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,,,0.0505845946318,0.772144503746,[-0.2609375  -0.08611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,,,0.0521111581184,0.652120347862,[ 0.7703125  -0.07222222],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(-0.25, -0.04)",images/min2.png,1,,,0.0597566934302,0.626371435355,[ 0.7078125  -0.08611111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.25, -0.04)",images/min3.png,1,,,0.0570563868678,0.783224294049,[-0.1921875   0.03333333],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,0,0,0,,,,,,,,,"(0.75, -0.04)",images/min4.png,1,,,0.053180285875,0.768377941189,[ 0.2484375  -0.14166667],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.75, -0.04)",images/min1.png,2,,,0.0546227468294,0.769749838044,[ 0.7234375  0.       ],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.25, -0.04)",images/min3.png,2,,,0.0497230565234,0.654560962226,[-0.7109375  -0.08888889],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(-0.25, -0.04)",images/min2.png,2,,,0.0618170002708,0.546113416989,[ 0.2140625  -0.06111111],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,,,0.0533078755834,0.668038700271,[-0.3515625  -0.15555556],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,1,1,1,,,,,,,,,"(0.75, -0.04)",images/min4.png,2,,,0.0547429519065,0.850676984352,[ 0.7390625  -0.13333333],,2018_Jun_25_1255,59.7587829975,sequenceLearningTask,001,117,
