pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctLocation,correctImage,repetitionNumber,responseTimeIncorrect,trialIncorrect,stimulusPresent.t,responseTimeCorrect,pressLoc,anticipatoryResponse,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,8,0.0,1,0.0517439998221,0.0,[-0.33821376 -0.078125  ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,8,,,0.0629185640719,0.0,[ 0.84040996  0.01822917],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,3,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0,1,0.0653948716354,0.0,[ 0.78477306  0.046875  ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,3,,,,,"(0.25, -0.04)",images/min3.png,8,0.0,1,0.0664553844836,0.0,[-0.35285505 -0.0703125 ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,8,0.0,1,0.0537452306598,0.0,[ 0.25622255 -0.04427083],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0,1,0.0619729231112,0.0,[ 0.60614934 -0.1484375 ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(0.25, -0.04)",images/min3.png,9,0.0,1,0.0528927179985,0.0,[-0.84919473 -0.09375   ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0,1,0.0664246152155,0.0,[ 0.16398243  0.02604167],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,9,0.0,1,0.0534728204366,0.0,[-0.34407028 -0.09375   ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.0664545639884,0.0,[ 0.73352855 -0.04427083],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0,1,0.0654703590553,0.0,[ 0.6193265  -0.04947917],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(0.25, -0.04)",images/min3.png,9,0.0,1,0.0505690255668,0.0,[-0.25036603 -0.08333333],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,9,0.0,1,0.0643868718762,0.0,[ 0.2942899 -0.1015625],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(-0.75, -0.04)",images/min1.png,10,0.0,1,0.0538822563831,0.0,[ 0.7818448  -0.17708333],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(0.25, -0.04)",images/min3.png,10,0.0,1,0.0504529231694,0.0,[-0.63836018 -0.06770833],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0,1,0.069114666665,0.0,[ 0.22401171  0.0703125 ],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,10,0.0,1,0.0534498461057,0.0,[-0.34260615 -0.07291667],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,10,,,0.0581472821068,0.0,[ 0.55197657  0.16927083],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0,1,0.0545805129223,0.0,[ 0.73499268  0.03385417],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(0.25, -0.04)",images/min3.png,10,0.0,1,0.0528787691146,0.0,[-0.28843338 -0.09635417],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,,,,,"(0.75, -0.04)",images/min4.png,10,0.0,1,0.0507528204471,0.0,[ 0.2079063  -0.04427083],1,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,3,0,-1,-1,0,,,,,,,,,,2018_Jun_15_1634,60.1008955209,sequenceLearningTask,002,098,
