pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,,,,,,,,,,,,,['num_0'],2,0.053229062818,1,['num_0'],0,[0.7079913339111954],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_7'],3,0.0537554211915,1,['num_7'],0,[0.7887346190400422],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_1'],3,0.0236742272973,1,['num_1'],0,[0.8352178439963609],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_4'],3,0.0562054694165,1,['num_4'],0,[0.7852814949583262],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_0'],3,0.0557476237882,1,['num_0'],0,[0.5376735946629196],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_0'],3,0.0553045473062,1,['num_0'],0,[0.7899982070084661],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_4'],3,0.0595638242085,1,['num_4'],0,[1.1680014343000948],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_1'],3,0.0499556309078,1,['num_1'],0,[0.5773859559558332],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,2,2,2,,,,,,,,,,,,,,,,,['num_0'],3,0.0502460920252,1,['num_0'],0,[0.6604718025773764],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_7'],4,0.0466780965216,1,['num_7'],0,[0.7960761485155672],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_1'],4,0.0544635227416,1,['num_1'],0,[1.6077645851764828],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_4'],4,0.0544471123721,1,['num_4'],0,[0.8063567511271685],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.049064144725,1,['num_0'],0,[0.6454876158386469],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0591367476154,1,['num_0'],0,[0.7515752799808979],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_4'],4,0.049184759846,0,"['num_7', 'num_4', 'num_1', 'num_4']",0,"[1.0293620151933283, 1.5954507542774081, 1.7948088678531349]",,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_1'],4,0.0553349063266,0,"['num_4', 'num_1']",0,"[0.0003007175400853157, 0.8576112519949675]",,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0543892662972,1,['num_0'],0,[0.5725888337474316],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_7'],5,0.0536631133873,1,['num_7'],0,[0.9409034573473036],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_1'],5,0.0658222779166,1,['num_1'],0,[0.8927915166132152],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_4'],5,0.0331847795751,1,['num_4'],0,[0.8793753280770034],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.061504334677,1,['num_0'],0,[0.7467145679984242],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0582567488309,1,['num_0'],0,[0.7864929807838053],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_4'],5,0.0564380844589,1,['num_4'],0,[0.8214385786559433],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_1'],5,0.0580212620553,1,['num_1'],0,[1.0008459475357085],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0549353170209,1,['num_0'],0,[0.7571498374454677],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_7'],6,0.0540877282619,1,['num_7'],0,[0.7723149468656629],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_1'],6,0.0557443415746,1,['num_1'],0,[0.9719729577191174],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_4'],6,0.0508471168578,1,['num_4'],0,[0.8095830036327243],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0523749100976,1,['num_0'],0,[0.6591630862094462],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0607256689109,1,['num_0'],0,[0.516530646244064],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_4'],6,0.0600425926968,1,['num_4'],0,[0.7508753836154938],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_1'],6,0.0636663832702,1,['num_1'],0,[0.6632623630575836],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0503662968986,1,['num_0'],0,[0.6445571554359049],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_7'],7,0.0695322221145,1,['num_7'],0,[1.242444419534877],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_1'],7,0.054493061034,0,"['num_4', 'num_1']",0,"[0.6722646083217114, 1.122328464873135]",,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_4'],7,0.052797883749,1,['num_4'],0,[0.7247999284882098],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.053965061903,1,['num_0'],0,[0.5245359698310494],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0539863952436,0,"['num_7', 'num_1', 'num_0']",0,"[0.37321759201586246, 0.7570899401325732, 0.8571776116732508]",,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_4'],7,0.0505985019263,0,"['num_0', 'num_0', 'num_0', 'num_4']",0,"[0.00031917914748191833, 1.0593669014051557]",,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_1'],7,0.0523396278732,1,['num_1'],0,[0.7429143676999956],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0610415660776,1,['num_0'],0,[0.6659052318427712],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,7,7,7,,,,,,,,,,,,,,,,,['num_7'],8,0.0573406473268,1,['num_7'],0,[0.7189020894002169],,,,,,,,,2018_May_18_1201,59.9735009781,sequenceLearningTask,001,105,
