pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0628492049873,0.378275126859,[ 0.3203125  -0.18611111],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0637550507672,0.330104890221,[-0.1203125  -0.09166667],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0566034639778,0.471127191355,[ 0.6703125  -0.08055556],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0551610030234,0.733295699174,[ 0.8078125   0.05833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0567831561784,0.419662597065,[-0.08125    -0.09722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0622892052052,0.260953739111,[ 0.296875   -0.00833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0568606946326,0.616489182983,[ 0.6984375   0.15833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0578235660214,0.535030344588,[-0.6203125   0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0563191563706,0.619763438037,[ 0.1828125   0.03888889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0305645002809,0.0565505409031,[-0.1734375  -0.21944444],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0245517847943,0.0261542456865,[ 0.6921875   0.03055556],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0669197674142,0.508748509252,[ 0.715625    0.04722222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0577033609152,0.168109469494,[-0.240625   -0.17222222],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0610046929214,0.00462851091288,[ 0.3296875  -0.07222222],,,1,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,0.0621353591268,0.764302455675,[ 0.7453125   0.11388889],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,0.0602768983517,0.478899495822,[-0.6828125  -0.25833333],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0548250031425,0.55367156773,[ 0.3109375  -0.05277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.054744592926,0.39094260885,[-0.24375 -0.125  ],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,0.0251363999269,0.0671692031901,[ 0.6828125   0.10277778],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,0.0639281788899,0.623804051778,[ 0.75       -0.00555556],,,,,,,,,,,,,2018_Jun_24_1716,59.737986241,sequenceLearningTask,001,143,
