pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0476791795809,1,['num_0'],0,[0.679908923106268],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_4'],4,0.056964102434,1,['num_4'],0,[1.2379524102434516],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_1'],4,0.0620898460038,1,['num_1'],0,[1.3657944614533335],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,['num_0'],4,0.0544213331304,1,['num_0'],0,[0.6405571282375604],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_7'],5,0.0514966154005,1,['num_7'],0,[0.7255577435716987],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_1'],5,0.0629698461853,1,['num_1'],0,[0.7483934359624982],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_4'],5,0.0543864613865,1,['num_4'],0,[0.8900525127537549],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0598281025887,1,['num_0'],0,[0.7337813333142549],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.054724102607,1,['num_0'],0,[0.5566248204559088],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_4'],5,0.0474342564121,0,"['num_7', 'num_4']",0,"[1.480013128137216, 2.0805842052213848]",,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_1'],5,0.0634769231547,1,['num_1'],0,[0.8471643077209592],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,['num_0'],5,0.0535044104327,1,['num_0'],0,[0.8919442051555961],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_7'],6,0.0541665640194,1,['num_7'],0,[0.8715327179525048],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_1'],6,0.0571105640847,1,['num_1'],0,[0.8043204101268202],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_4'],6,0.0526613332331,1,['num_4'],0,[0.8928795896936208],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0516209232155,1,['num_0'],0,[0.8092549743596464],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0549296410754,1,['num_0'],0,[0.8553526152390987],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_4'],6,0.0546387692448,1,['num_4'],0,[1.0903064615558833],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_1'],6,0.0629608205054,1,['num_1'],0,[0.9147355898749083],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,['num_0'],6,0.0495409232099,1,['num_0'],0,[0.894786051241681],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_7'],7,0.0519314871635,1,['num_7'],0,[0.9071437949314713],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_1'],7,0.0561128205154,1,['num_1'],0,[0.9722818462178111],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_4'],7,0.0560611283872,1,['num_4'],0,[0.8048627690877765],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0642326152883,1,['num_0'],0,[0.6466806153766811],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_0'],7,0.0560857437085,1,['num_0'],0,[0.6547786667943001],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,['num_4'],7,0.0504553846549,1,['num_4'],0,[1.7282974359113723],,,,,,,,2018_Jun_10_1212,60.0197972651,sequenceLearningTask,001,110,
